zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
97002,45.23774,-122.8003,Aurora,OR,Oregon,True,,6418.0,59.7,41047,Marion,"{""41047"": 70.77, ""41005"": 29.23}",Marion|Clackamas,41047|41005,False,False,America/Los_Angeles,"(45.23774, -122.8003)",19.729265763063328,518646.0,3002_0_no,45.0118569888486,-123.04787374244316,20.0
97013,45.21799,-122.67277,Canby,OR,Oregon,True,,24396.0,159.8,41005,Clackamas,"{""41005"": 100}",Clackamas,41005,False,False,America/Los_Angeles,"(45.21799, -122.67277)",23.180772799865718,518646.0,3002_0_no,45.0118569888486,-123.04787374244316,20.0
97020,45.22267,-122.83887,Donald,OR,Oregon,True,,1197.0,1641.5,41047,Marion,"{""41047"": 100}",Marion,41047,False,False,America/Los_Angeles,"(45.22267, -122.83887)",17.776475228816018,518646.0,3002_0_no,45.0118569888486,-123.04787374244316,20.0
97026,45.10409,-122.94251,Gervais,OR,Oregon,True,,3926.0,44.9,41047,Marion,"{""41047"": 100}",Marion,41047,False,False,America/Los_Angeles,"(45.10409, -122.94251)",8.188794222231627,518646.0,3002_0_no,45.0118569888486,-123.04787374244316,20.0
97032,45.17949,-122.78559,Hubbard,OR,Oregon,True,,5210.0,112.5,41047,Marion,"{""41047"": 65.21, ""41005"": 34.79}",Marion|Clackamas,41047|41005,False,False,America/Los_Angeles,"(45.17949, -122.78559)",17.257069726941246,518646.0,3002_0_no,45.0118569888486,-123.04787374244316,20.0
97071,45.13588,-122.82344,Woodburn,OR,Oregon,True,,31034.0,231.9,41047,Marion,"{""41047"": 74.03, ""41005"": 25.97}",Marion|Clackamas,41047|41005,False,False,America/Los_Angeles,"(45.13588, -122.82344)",13.905119519587561,518646.0,3002_0_no,45.0118569888486,-123.04787374244316,20.0
97101,45.09225,-123.21557,Amity,OR,Oregon,True,,4141.0,31.9,41071,Yamhill,"{""41071"": 64.32, ""41053"": 35.68}",Yamhill|Polk,41071|41053,False,False,America/Los_Angeles,"(45.09225, -123.21557)",9.892307845599115,518646.0,3002_0_no,45.0118569888486,-123.04787374244316,20.0
97111,45.29012,-123.19855,Carlton,OR,Oregon,True,,3441.0,34.9,41071,Yamhill,"{""41071"": 100}",Yamhill,41071,False,False,America/Los_Angeles,"(45.29012, -123.19855)",20.58033624003883,518646.0,3002_0_no,45.0118569888486,-123.04787374244316,20.0
97114,45.18381,-123.07172,Dayton,OR,Oregon,True,,4675.0,30.3,41071,Yamhill,"{""41071"": 100}",Yamhill,41071,False,False,America/Los_Angeles,"(45.18381, -123.07172)",11.937612984712297,518646.0,3002_0_no,45.0118569888486,-123.04787374244316,20.0
97115,45.27573,-123.02682,Dundee,OR,Oregon,True,,4021.0,143.3,41071,Yamhill,"{""41071"": 100}",Yamhill,41071,False,False,America/Los_Angeles,"(45.27573, -123.02682)",18.26073603535653,518646.0,3002_0_no,45.0118569888486,-123.04787374244316,20.0
97127,45.24629,-123.11159,Lafayette,OR,Oregon,True,,4222.0,1886.2,41071,Yamhill,"{""41071"": 100}",Yamhill,41071,False,False,America/Los_Angeles,"(45.24629, -123.11159)",16.492869805776877,518646.0,3002_0_no,45.0118569888486,-123.04787374244316,20.0
97128,45.19814,-123.25812,Mcminnville,OR,Oregon,True,,38246.0,131.6,41071,Yamhill,"{""41071"": 100}",Yamhill,41071,False,False,America/Los_Angeles,"(45.19814, -123.25812)",16.455553080328873,518646.0,3002_0_no,45.0118569888486,-123.04787374244316,20.0
97137,45.21028,-122.9635,Saint Paul,OR,Oregon,True,,1087.0,9.3,41047,Marion,"{""41047"": 100}",Marion,41047,False,False,America/Los_Angeles,"(45.21028, -122.9635)",14.31373875635793,518646.0,3002_0_no,45.0118569888486,-123.04787374244316,20.0
97301,44.94948,-123.00439,Salem,OR,Oregon,True,,57194.0,1953.3,41047,Marion,"{""41047"": 100}",Marion,41047,False,False,America/Los_Angeles,"(44.94948, -123.00439)",4.805319004037175,518646.0,3002_0_no,45.0118569888486,-123.04787374244316,20.0
97302,44.90191,-123.06719,Salem,OR,Oregon,True,,40113.0,660.4,41047,Marion,"{""41047"": 100}",Marion,41047,False,False,America/Los_Angeles,"(44.90191, -123.06719)",7.655095532611461,518646.0,3002_0_no,45.0118569888486,-123.04787374244316,20.0
97303,45.03036,-123.02449,Salem,OR,Oregon,True,,41596.0,644.4,41047,Marion,"{""41047"": 100}",Marion,41047,False,False,America/Los_Angeles,"(45.03036, -123.02449)",1.7142405416449704,518646.0,3002_0_no,45.0118569888486,-123.04787374244316,20.0
97304,45.0078,-123.1078,Salem,OR,Oregon,True,,32435.0,220.4,41053,Polk,"{""41053"": 86.91, ""41071"": 13.09}",Polk|Yamhill,41053|41071,False,False,America/Los_Angeles,"(45.0078, -123.1078)",2.940670800348001,518646.0,3002_0_no,45.0118569888486,-123.04787374244316,20.0
97305,45.01573,-122.92909,Salem,OR,Oregon,True,,44536.0,364.2,41047,Marion,"{""41047"": 100}",Marion,41047,False,False,America/Los_Angeles,"(45.01573, -122.92909)",5.808119095571387,518646.0,3002_0_no,45.0118569888486,-123.04787374244316,20.0
97306,44.84585,-123.07972,Salem,OR,Oregon,True,,32741.0,390.1,41047,Marion,"{""41047"": 100}",Marion,41047,False,False,America/Los_Angeles,"(44.84585, -123.07972)",11.57529666446007,518646.0,3002_0_no,45.0118569888486,-123.04787374244316,20.0
97317,44.90242,-122.90628,Salem,OR,Oregon,True,,26408.0,184.6,41047,Marion,"{""41047"": 100}",Marion,41047,False,False,America/Los_Angeles,"(44.90242, -122.90628)",10.251896952092592,518646.0,3002_0_no,45.0118569888486,-123.04787374244316,20.0
97325,44.83141,-122.85195,Aumsville,OR,Oregon,True,,6837.0,87.3,41047,Marion,"{""41047"": 100}",Marion,41047,False,False,America/Los_Angeles,"(44.83141, -122.85195)",15.726397121624673,518646.0,3002_0_no,45.0118569888486,-123.04787374244316,20.0
97338,44.93654,-123.33868,Dallas,OR,Oregon,True,,22449.0,69.4,41053,Polk,"{""41053"": 100}",Polk,41053,False,False,America/Los_Angeles,"(44.93654, -123.33868)",15.136789950443855,518646.0,3002_0_no,45.0118569888486,-123.04787374244316,20.0
