zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
70513,29.90272,-91.90106,Avery Island,LA,Louisiana,True,,215.0,51.7,22045,Iberia,"{""22045"": 100}",Iberia,22045,False,False,America/Chicago,"(29.90272, -91.90106)",25.452090390312353,149088.0,859_0_yes,30.1431101729908,-91.578679517734,20.0
70517,30.28421,-91.79615,Breaux Bridge,LA,Louisiana,True,,27580.0,63.1,22099,St. Martin,"{""22099"": 98.96, ""22055"": 1.04}",St. Martin|Lafayette,22099|22055,False,False,America/Chicago,"(30.28421, -91.79615)",16.23711697927874,149088.0,859_0_yes,30.1431101729908,-91.578679517734,20.0
70519,30.08178,-91.90705,Cade,LA,Louisiana,True,,195.0,115.0,22099,St. Martin,"{""22099"": 100}",St. Martin,22099,False,False,America/Chicago,"(30.08178, -91.90705)",20.078531898478722,149088.0,859_0_yes,30.1431101729908,-91.578679517734,20.0
70523,29.87383,-91.52956,Charenton,LA,Louisiana,True,,778.0,217.5,22101,St. Mary,"{""22101"": 100}",St. Mary,22101,False,False,America/Chicago,"(29.87383, -91.52956)",18.83616891433837,149088.0,859_0_yes,30.1431101729908,-91.578679517734,20.0
70544,29.9059,-91.6575,Jeanerette,LA,Louisiana,True,,10990.0,41.3,22045,Iberia,"{""22045"": 52.48, ""22101"": 47.52}",Iberia|St. Mary,22045|22101,False,False,America/Chicago,"(29.9059, -91.6575)",17.05444105052301,149088.0,859_0_yes,30.1431101729908,-91.578679517734,20.0
70552,30.0617,-91.66641,Loreauville,LA,Louisiana,True,,1544.0,30.6,22045,Iberia,"{""22045"": 100}",Iberia,22045,False,False,America/Chicago,"(30.0617, -91.66641)",7.690245480226204,149088.0,859_0_yes,30.1431101729908,-91.578679517734,20.0
70560,29.93965,-91.8642,New Iberia,LA,Louisiana,True,,39448.0,86.5,22045,Iberia,"{""22045"": 97.77, ""22113"": 1.06, ""22099"": 1.02, ""22055"": 0.15}",Iberia|Vermilion|St. Martin|Lafayette,22045|22113|22099|22055,False,False,America/Chicago,"(29.93965, -91.8642)",22.11921228565854,149088.0,859_0_yes,30.1431101729908,-91.578679517734,20.0
70563,30.02454,-91.73053,New Iberia,LA,Louisiana,True,,18381.0,113.2,22045,Iberia,"{""22045"": 100}",Iberia,22045,False,False,America/Chicago,"(30.02454, -91.73053)",12.228472858942798,149088.0,859_0_yes,30.1431101729908,-91.578679517734,20.0
70582,30.15961,-91.7854,Saint Martinville,LA,Louisiana,True,,19806.0,51.7,22099,St. Martin,"{""22099"": 94.59, ""22045"": 5.41}",St. Martin|Iberia,22099|22045,False,False,America/Chicago,"(30.15961, -91.7854)",12.403055677196882,149088.0,859_0_yes,30.1431101729908,-91.578679517734,20.0
70710,30.3559,-91.26773,Addis,LA,Louisiana,True,,5635.0,271.6,22121,West Baton Rouge,"{""22121"": 100}",West Baton Rouge,22121,False,False,America/Chicago,"(30.3559, -91.26773)",23.67707022158966,149088.0,859_0_yes,30.1431101729908,-91.578679517734,20.0
70719,30.37734,-91.29077,Brusly,LA,Louisiana,True,,4047.0,100.5,22121,West Baton Rouge,"{""22121"": 100}",West Baton Rouge,22121,False,False,America/Chicago,"(30.37734, -91.29077)",23.60381605018839,149088.0,859_0_yes,30.1431101729908,-91.578679517734,20.0
70740,30.33777,-91.43311,Grosse Tete,LA,Louisiana,True,,1556.0,7.1,22047,Iberville,"{""22047"": 100}",Iberville,22047,False,False,America/Chicago,"(30.33777, -91.43311)",16.012402686349592,149088.0,859_0_yes,30.1431101729908,-91.578679517734,20.0
70757,30.37204,-91.53468,Maringouin,LA,Louisiana,True,,2246.0,8.2,22047,Iberville,"{""22047"": 82.48, ""22077"": 17.52}",Iberville|Pointe Coupee,22047|22077,False,False,America/Chicago,"(30.37204, -91.53468)",16.0340316538879,149088.0,859_0_yes,30.1431101729908,-91.578679517734,20.0
70764,30.22505,-91.30656,Plaquemine,LA,Louisiana,True,,16667.0,34.1,22047,Iberville,"{""22047"": 94.1, ""22121"": 5.9}",Iberville|West Baton Rouge,22047|22121,False,False,America/Chicago,"(30.22505, -91.30656)",17.210288795019938,149088.0,859_0_yes,30.1431101729908,-91.578679517734,20.0
