zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
10509,41.41205,-73.5937,Brewster,NY,New York,True,,20230.0,216.5,36079,Putnam,"{""36079"": 100}",Putnam,36079,False,False,America/New_York,"(41.41205, -73.5937)",24.105146887697025,637818.0,2498_0_yes,41.659234117158455,-73.92260965279227,20.0
10512,41.4483,-73.71054,Carmel,NY,New York,True,,24619.0,182.2,36079,Putnam,"{""36079"": 100}",Putnam,36079,False,False,America/New_York,"(41.4483, -73.71054)",18.238361481583265,637818.0,2498_0_yes,41.659234117158455,-73.92260965279227,20.0
10516,41.45342,-73.90233,Cold Spring,NY,New York,True,,5449.0,66.9,36079,Putnam,"{""36079"": 100}",Putnam,36079,False,False,America/New_York,"(41.45342, -73.90233)",14.259003756966562,637818.0,2498_0_yes,41.659234117158455,-73.92260965279227,20.0
10524,41.37076,-73.92201,Garrison,NY,New York,True,,4317.0,80.0,36079,Putnam,"{""36079"": 100}",Putnam,36079,False,False,America/New_York,"(41.37076, -73.92201)",19.931687187204012,637818.0,2498_0_yes,41.659234117158455,-73.92260965279227,20.0
10541,41.37855,-73.75122,Mahopac,NY,New York,True,,26678.0,415.9,36079,Putnam,"{""36079"": 96.16, ""36119"": 3.84}",Putnam|Westchester,36079|36119,False,False,America/New_York,"(41.37855, -73.75122)",21.324133318956115,637818.0,2498_0_yes,41.659234117158455,-73.92260965279227,20.0
10579,41.39651,-73.83384,Putnam Valley,NY,New York,True,,8250.0,91.7,36079,Putnam,"{""36079"": 100}",Putnam,36079,False,False,America/New_York,"(41.39651, -73.83384)",18.724230419199717,637818.0,2498_0_yes,41.659234117158455,-73.92260965279227,20.0
10914,41.41671,-74.20087,Blooming Grove,NY,New York,True,,391.0,61.0,36071,Orange,"{""36071"": 100}",Orange,36071,False,False,America/New_York,"(41.41671, -74.20087)",22.088212532155318,637818.0,2498_0_yes,41.659234117158455,-73.92260965279227,20.0
10916,41.44881,-74.24311,Campbell Hall,NY,New York,True,,4582.0,75.3,36071,Orange,"{""36071"": 100}",Orange,36071,False,False,America/New_York,"(41.44881, -74.24311)",22.045171097496713,637818.0,2498_0_yes,41.659234117158455,-73.92260965279227,20.0
10953,41.40581,-74.07783,Mountainville,NY,New York,True,,112.0,487.8,36071,Orange,"{""36071"": 100}",Orange,36071,False,False,America/New_York,"(41.40581, -74.07783)",19.262686330198992,637818.0,2498_0_yes,41.659234117158455,-73.92260965279227,20.0
10992,41.42648,-74.16567,Washingtonville,NY,New York,True,,8830.0,301.6,36071,Orange,"{""36071"": 100}",Orange,36071,False,False,America/New_York,"(41.42648, -74.16567)",20.411174160708146,637818.0,2498_0_yes,41.659234117158455,-73.92260965279227,20.0
