zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
15834,41.51228,-78.27811,Emporium,PA,Pennsylvania,True,,4107.0,7.8,42023,Cameron,"{""42023"": 100}",Cameron,42023,False,False,America/New_York,"(41.51228, -78.27811)",18.408989937624202,66588.0,2504_0_yes,41.67482904890195,-78.5603867645198,20.0
15845,41.50714,-78.69066,Johnsonburg,PA,Pennsylvania,True,,2857.0,27.6,42047,Elk,"{""42047"": 100}",Elk,42047,False,False,America/New_York,"(41.50714, -78.69066)",13.39994243836857,66588.0,2504_0_yes,41.67482904890195,-78.5603867645198,20.0
15853,41.39253,-78.79357,Ridgway,PA,Pennsylvania,True,,6379.0,16.4,42047,Elk,"{""42047"": 93.64, ""42065"": 6.36}",Elk|Jefferson,42047|42065,False,False,America/New_York,"(41.39253, -78.79357)",22.93248980329412,66588.0,2504_0_yes,41.67482904890195,-78.5603867645198,20.0
15857,41.45671,-78.53439,Saint Marys,PA,Pennsylvania,True,,12433.0,47.8,42047,Elk,"{""42047"": 100}",Elk,42047,False,False,America/New_York,"(41.45671, -78.53439)",15.130393185696688,66588.0,2504_0_yes,41.67482904890195,-78.5603867645198,20.0
15870,41.58116,-78.57935,Wilcox,PA,Pennsylvania,True,,1151.0,3.9,42047,Elk,"{""42047"": 94.13, ""42083"": 5.87}",Elk|McKean,42047|42083,False,False,America/New_York,"(41.58116, -78.57935)",6.545596885844749,66588.0,2504_0_yes,41.67482904890195,-78.5603867645198,20.0
16701,41.91105,-78.77385,Bradford,PA,Pennsylvania,True,,17072.0,30.0,42083,McKean,"{""42083"": 92.18, ""42123"": 7.82}",McKean|Warren,42083|42123,False,False,America/New_York,"(41.91105, -78.77385)",19.679946199703192,66588.0,2504_0_yes,41.67482904890195,-78.5603867645198,20.0
16724,41.74674,-78.39022,Crosby,PA,Pennsylvania,True,,122.0,126.5,42083,McKean,"{""42083"": 100}",McKean,42083,False,False,America/New_York,"(41.74674, -78.39022)",10.085798999088354,66588.0,2504_0_yes,41.67482904890195,-78.5603867645198,20.0
16725,41.89881,-78.66328,Custer City,PA,Pennsylvania,True,,179.0,68.8,42083,McKean,"{""42083"": 100}",McKean,42083,False,False,America/New_York,"(41.89881, -78.66328)",16.358285551692955,66588.0,2504_0_yes,41.67482904890195,-78.5603867645198,20.0
16726,41.80456,-78.57787,Cyclone,PA,Pennsylvania,True,,572.0,6.6,42083,McKean,"{""42083"": 100}",McKean,42083,False,False,America/New_York,"(41.80456, -78.57787)",9.008760969595846,66588.0,2504_0_yes,41.67482904890195,-78.5603867645198,20.0
16730,41.81339,-78.42309,East Smethport,PA,Pennsylvania,True,,68.0,33.6,42083,McKean,"{""42083"": 100}",McKean,42083,False,False,America/New_York,"(41.81339, -78.42309)",11.905982389424517,66588.0,2504_0_yes,41.67482904890195,-78.5603867645198,20.0
16731,41.94625,-78.37126,Eldred,PA,Pennsylvania,True,,2342.0,15.3,42083,McKean,"{""42083"": 100}",McKean,42083,False,False,America/New_York,"(41.94625, -78.37126)",21.131823009667656,66588.0,2504_0_yes,41.67482904890195,-78.5603867645198,20.0
16732,41.85921,-78.60843,Gifford,PA,Pennsylvania,True,,189.0,12.0,42083,McKean,"{""42083"": 100}",McKean,42083,False,False,America/New_York,"(41.85921, -78.60843)",12.977865180670925,66588.0,2504_0_yes,41.67482904890195,-78.5603867645198,20.0
16733,41.70303,-78.59514,Hazel Hurst,PA,Pennsylvania,True,,208.0,6.9,42083,McKean,"{""42083"": 100}",McKean,42083,False,False,America/New_York,"(41.70303, -78.59514)",2.6480262702004462,66588.0,2504_0_yes,41.67482904890195,-78.5603867645198,20.0
16734,41.61806,-78.84418,James City,PA,Pennsylvania,True,,250.0,137.8,42047,Elk,"{""42047"": 100}",Elk,42047,False,False,America/New_York,"(41.61806, -78.84418)",15.168355835855394,66588.0,2504_0_yes,41.67482904890195,-78.5603867645198,20.0
16735,41.63045,-78.81,Kane,PA,Pennsylvania,True,,5952.0,8.7,42083,McKean,"{""42083"": 60.69, ""42047"": 39.31}",McKean|Elk,42083|42047,False,False,America/New_York,"(41.63045, -78.81)",13.246253776820282,66588.0,2504_0_yes,41.67482904890195,-78.5603867645198,20.0
16738,41.80511,-78.73929,Lewis Run,PA,Pennsylvania,True,,2476.0,13.4,42083,McKean,"{""42083"": 100}",McKean,42083,False,False,America/New_York,"(41.80511, -78.73929)",12.887998336312348,66588.0,2504_0_yes,41.67482904890195,-78.5603867645198,20.0
16740,41.69255,-78.54998,Mount Jewett,PA,Pennsylvania,True,,1036.0,8.9,42083,McKean,"{""42083"": 100}",McKean,42083,False,False,America/New_York,"(41.69255, -78.54998)",1.336983534986989,66588.0,2504_0_yes,41.67482904890195,-78.5603867645198,20.0
16743,41.7888,-78.26016,Port Allegany,PA,Pennsylvania,True,,3898.0,14.9,42083,McKean,"{""42083"": 88.47, ""42105"": 11.53}",McKean|Potter,42083|42105,False,False,America/New_York,"(41.7888, -78.26016)",17.36811189267172,66588.0,2504_0_yes,41.67482904890195,-78.5603867645198,20.0
16744,41.87567,-78.56941,Rew,PA,Pennsylvania,True,,245.0,18.7,42083,McKean,"{""42083"": 100}",McKean,42083,False,False,America/New_York,"(41.87567, -78.56941)",13.884574771162248,66588.0,2504_0_yes,41.67482904890195,-78.5603867645198,20.0
