zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
56113,44.40218,-96.14904,Arco,MN,Minnesota,True,,240.0,2.3,27081,Lincoln,"{""27081"": 93.91, ""27083"": 6.09}",Lincoln|Lyon,27081|27083,False,False,America/Chicago,"(44.40218, -96.14904)",13.394997010853464,47687.0,2897_0_no,44.33841448892556,-96.40515678258744,20.0
56136,44.50187,-96.41645,Hendricks,MN,Minnesota,True,,1106.0,3.8,27081,Lincoln,"{""27081"": 77.68, ""46011"": 22.32}",Lincoln|Brookings,27081|46011,False,False,America/Chicago,"(44.50187, -96.41645)",11.307442093042452,47687.0,2897_0_no,44.33841448892556,-96.40515678258744,20.0
56139,44.10368,-96.1757,Holland,MN,Minnesota,True,,428.0,3.4,27117,Pipestone,"{""27117"": 100}",Pipestone,27117,False,False,America/Chicago,"(44.10368, -96.1757)",19.802351609866346,47687.0,2897_0_no,44.33841448892556,-96.40515678258744,20.0
56142,44.4711,-96.2327,Ivanhoe,MN,Minnesota,True,,961.0,4.1,27081,Lincoln,"{""27081"": 100}",Lincoln,27081,False,False,America/Chicago,"(44.4711, -96.2327)",12.510496947102974,47687.0,2897_0_no,44.33841448892556,-96.40515678258744,20.0
56149,44.30059,-96.30454,Lake Benton,MN,Minnesota,True,,1075.0,3.7,27081,Lincoln,"{""27081"": 95.83, ""27117"": 4.17}",Lincoln|Pipestone,27081|27117,False,False,America/Chicago,"(44.30059, -96.30454)",5.618610655045832,47687.0,2897_0_no,44.33841448892556,-96.40515678258744,20.0
56164,44.04936,-96.33361,Pipestone,MN,Minnesota,True,,5410.0,8.7,27117,Pipestone,"{""27117"": 87.29, ""27081"": 9.35, ""46101"": 3.36}",Pipestone|Lincoln|Moody,27117|27081|46101,False,False,America/Chicago,"(44.04936, -96.33361)",20.283827110607255,47687.0,2897_0_no,44.33841448892556,-96.40515678258744,20.0
56169,44.33136,-96.00555,Russell,MN,Minnesota,True,,697.0,4.9,27083,Lyon,"{""27083"": 100}",Lyon,27083,False,False,America/Chicago,"(44.33136, -96.00555)",19.754667942388846,47687.0,2897_0_no,44.33841448892556,-96.40515678258744,20.0
56170,44.16694,-96.08647,Ruthton,MN,Minnesota,True,,612.0,3.8,27117,Pipestone,"{""27117"": 49.45, ""27101"": 37.84, ""27083"": 7.9, ""27081"": 4.81}",Pipestone|Murray|Lyon|Lincoln,27117|27101|27083|27081,False,False,America/Chicago,"(44.16694, -96.08647)",19.725954036798992,47687.0,2897_0_no,44.33841448892556,-96.40515678258744,20.0
56178,44.28593,-96.12997,Tyler,MN,Minnesota,True,,1846.0,8.5,27081,Lincoln,"{""27081"": 85.62, ""27083"": 14.38}",Lincoln|Lyon,27081|27083,False,False,America/Chicago,"(44.28593, -96.12997)",14.080057439170933,47687.0,2897_0_no,44.33841448892556,-96.40515678258744,20.0
56291,44.62254,-96.06933,Taunton,MN,Minnesota,True,,381.0,2.2,27173,Yellow Medicine,"{""27173"": 42.43, ""27083"": 31.43, ""27081"": 26.14}",Yellow Medicine|Lyon|Lincoln,27173|27083|27081,False,False,America/Chicago,"(44.62254, -96.06933)",25.680002375627137,47687.0,2897_0_no,44.33841448892556,-96.40515678258744,20.0
57002,44.28785,-96.67752,Aurora,SD,South Dakota,True,,1234.0,7.5,46011,Brookings,"{""46011"": 92.4, ""46101"": 7.6}",Brookings|Moody,46011|46101,False,False,America/Chicago,"(44.28785, -96.67752)",13.911097670284477,47687.0,2897_0_no,44.33841448892556,-96.40515678258744,20.0
57006,44.31588,-96.79518,Brookings,SD,South Dakota,True,,26561.0,67.6,46011,Brookings,"{""46011"": 88.81, ""46101"": 11.19}",Brookings|Moody,46011|46101,False,False,America/Chicago,"(44.31588, -96.79518)",19.340350349485742,47687.0,2897_0_no,44.33841448892556,-96.40515678258744,20.0
57026,44.24996,-96.50149,Elkton,SD,South Dakota,True,,1287.0,2.8,46011,Brookings,"{""46011"": 56.79, ""46101"": 19.92, ""27081"": 13.62, ""27117"": 9.67}",Brookings|Moody|Lincoln|Pipestone,46011|46101|27081|27117,False,False,America/Chicago,"(44.24996, -96.50149)",7.749110916668822,47687.0,2897_0_no,44.33841448892556,-96.40515678258744,20.0
57028,44.05766,-96.60443,Flandreau,SD,South Dakota,True,,3427.0,6.6,46101,Moody,"{""46101"": 100}",Moody,46101,False,False,America/Chicago,"(44.05766, -96.60443)",21.765366334558045,47687.0,2897_0_no,44.33841448892556,-96.40515678258744,20.0
57213,44.57112,-96.5323,Astoria,SD,South Dakota,True,,712.0,5.8,46039,Deuel,"{""46039"": 76.01, ""46011"": 23.99}",Deuel|Brookings,46039|46011,False,False,America/Chicago,"(44.57112, -96.5323)",17.25791658368352,47687.0,2897_0_no,44.33841448892556,-96.40515678258744,20.0
57268,44.56885,-96.68781,Toronto,SD,South Dakota,True,,488.0,2.9,46039,Deuel,"{""46039"": 77.94, ""46011"": 22.06}",Deuel|Brookings,46039|46011,False,False,America/Chicago,"(44.56885, -96.68781)",21.162051755059764,47687.0,2897_0_no,44.33841448892556,-96.40515678258744,20.0
57276,44.43308,-96.61983,White,SD,South Dakota,True,,1222.0,3.8,46011,Brookings,"{""46011"": 100}",Brookings,46011,False,False,America/Chicago,"(44.43308, -96.61983)",12.455579824891673,47687.0,2897_0_no,44.33841448892556,-96.40515678258744,20.0
