zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
95701,39.22633,-120.76741,Alta,CA,California,True,,1064.0,12.9,6061,Placer,"{""06061"": 100}",Placer,06061,False,False,America/Los_Angeles,"(39.22633, -120.76741)",23.29438380051604,43764.0,2247_0_yes,39.49801083031841,-120.50919684274125,20.0
95715,39.27495,-120.64388,Emigrant Gap,CA,California,True,,101.0,1.2,6061,Placer,"{""06061"": 100}",Placer,06061,False,False,America/Los_Angeles,"(39.27495, -120.64388)",17.00761247750399,43764.0,2247_0_yes,39.49801083031841,-120.50919684274125,20.0
95728,39.29673,-120.40358,Soda Springs,CA,California,True,,328.0,4.5,6061,Placer,"{""06061"": 76.85, ""06057"": 23.15}",Placer|Nevada,06061|06057,False,False,America/Los_Angeles,"(39.29673, -120.40358)",15.006996155388462,43764.0,2247_0_yes,39.49801083031841,-120.50919684274125,20.0
95910,39.46742,-120.83158,Alleghany,CA,California,True,,157.0,1.8,6091,Sierra,"{""06091"": 100}",Sierra,06091,False,False,America/Los_Angeles,"(39.46742, -120.83158)",17.3212983312955,43764.0,2247_0_yes,39.49801083031841,-120.50919684274125,20.0
95936,39.56336,-120.79279,Downieville,CA,California,True,,99.0,0.9,6091,Sierra,"{""06091"": 100}",Sierra,06091,False,False,America/Los_Angeles,"(39.56336, -120.79279)",15.772928420582026,43764.0,2247_0_yes,39.49801083031841,-120.50919684274125,20.0
95944,39.53482,-120.86159,Goodyears Bar,CA,California,True,,80.0,3.3,6091,Sierra,"{""06091"": 100}",Sierra,06091,False,False,America/Los_Angeles,"(39.53482, -120.86159)",18.954501664151163,43764.0,2247_0_yes,39.49801083031841,-120.50919684274125,20.0
95959,39.34509,-120.86797,Nevada City,CA,California,True,,17838.0,22.1,6057,Nevada,"{""06057"": 100}",Nevada,06057,False,False,America/Los_Angeles,"(39.34509, -120.86797)",21.87075542135795,43764.0,2247_0_yes,39.49801083031841,-120.50919684274125,20.0
95986,39.36149,-120.7652,Washington,CA,California,True,,123.0,4.4,6057,Nevada,"{""06057"": 100}",Nevada,06057,False,False,America/Los_Angeles,"(39.36149, -120.7652)",16.602288279778968,43764.0,2247_0_yes,39.49801083031841,-120.50919684274125,20.0
96103,39.78446,-120.66969,Blairsden Graeagle,CA,California,True,,1343.0,5.3,6063,Plumas,"{""06063"": 100}",Plumas,06063,False,False,America/Los_Angeles,"(39.78446, -120.66969)",21.555278584898424,43764.0,2247_0_yes,39.49801083031841,-120.50919684274125,20.0
96106,39.73552,-120.54388,Clio,CA,California,True,,465.0,8.1,6063,Plumas,"{""06063"": 100}",Plumas,06063,False,False,America/Los_Angeles,"(39.73552, -120.54388)",16.5138214765449,43764.0,2247_0_yes,39.49801083031841,-120.50919684274125,20.0
96118,39.64823,-120.25392,Loyalton,CA,California,True,,1671.0,3.8,6091,Sierra,"{""06091"": 82.59, ""06063"": 17.41}",Sierra|Plumas,06091|06063,False,False,America/Los_Angeles,"(39.64823, -120.25392)",17.104541150876777,43764.0,2247_0_yes,39.49801083031841,-120.50919684274125,20.0
96124,39.63918,-120.46194,Calpine,CA,California,True,,367.0,2.7,6091,Sierra,"{""06091"": 100}",Sierra,06091,False,False,America/Los_Angeles,"(39.63918, -120.46194)",10.073377405071948,43764.0,2247_0_yes,39.49801083031841,-120.50919684274125,20.0
96125,39.61526,-120.60493,Sierra City,CA,California,True,,84.0,0.3,6091,Sierra,"{""06091"": 100}",Sierra,06091,False,False,America/Los_Angeles,"(39.61526, -120.60493)",9.572681236340388,43764.0,2247_0_yes,39.49801083031841,-120.50919684274125,20.0
96126,39.54764,-120.38999,Sierraville,CA,California,True,,166.0,2.2,6091,Sierra,"{""06091"": 100}",Sierra,06091,False,False,America/Los_Angeles,"(39.54764, -120.38999)",7.219635334893297,43764.0,2247_0_yes,39.49801083031841,-120.50919684274125,20.0
96146,39.22556,-120.23681,Olympic Valley,CA,California,True,,1096.0,10.5,6061,Placer,"{""06061"": 100}",Placer,06061,False,False,America/Los_Angeles,"(39.22556, -120.23681)",23.792684865503297,43764.0,2247_0_yes,39.49801083031841,-120.50919684274125,20.0
96161,39.34848,-120.22603,Truckee,CA,California,True,,18782.0,27.6,6057,Nevada,"{""06057"": 70.01, ""06061"": 29.99}",Nevada|Placer,06057|06061,False,False,America/Los_Angeles,"(39.34848, -120.22603)",18.3073252438984,43764.0,2247_0_yes,39.49801083031841,-120.50919684274125,20.0
