zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
23083,37.31899,-78.11111,Jetersville,VA,Virginia,True,,2299.0,14.3,51007,Amelia,"{""51007"": 98.34, ""51135"": 1.66}",Amelia|Nottoway,51007|51135,False,False,America/New_York,"(37.31899, -78.11111)",21.495707640219393,61854.0,1867_0_yes,37.04892477781304,-77.91724753207687,20.0
23821,36.876,-77.91794,Alberta,VA,Virginia,True,,2071.0,11.9,51025,Brunswick,"{""51025"": 100}",Brunswick,51025,False,False,America/New_York,"(36.876, -77.91794)",11.948025287129497,61854.0,1867_0_yes,37.04892477781304,-77.91724753207687,20.0
23824,37.08767,-77.95749,Blackstone,VA,Virginia,True,,6222.0,12.2,51135,Nottoway,"{""51135"": 75.94, ""51053"": 12.43, ""51025"": 8.93, ""51111"": 2.7}",Nottoway|Dinwiddie|Brunswick|Lunenburg,51135|51053|51025|51111,False,False,America/New_York,"(37.08767, -77.95749)",3.476885801383319,61854.0,1867_0_yes,37.04892477781304,-77.91724753207687,20.0
23833,37.21094,-77.66947,Church Road,VA,Virginia,True,,2538.0,16.8,51053,Dinwiddie,"{""51053"": 72.89, ""51007"": 27.11}",Dinwiddie|Amelia,51053|51007,False,False,America/New_York,"(37.21094, -77.66947)",17.652384542693827,61854.0,1867_0_yes,37.04892477781304,-77.91724753207687,20.0
23838,37.31772,-77.63288,Chesterfield,VA,Virginia,True,,16523.0,64.6,51041,Chesterfield,"{""51041"": 100}",Chesterfield,51041,False,False,America/New_York,"(37.31772, -77.63288)",24.28894394605483,61854.0,1867_0_yes,37.04892477781304,-77.91724753207687,20.0
23840,37.05638,-77.67076,Dewitt,VA,Virginia,True,,2305.0,17.0,51053,Dinwiddie,"{""51053"": 100}",Dinwiddie,51053,False,False,America/New_York,"(37.05638, -77.67076)",13.601623933618319,61854.0,1867_0_yes,37.04892477781304,-77.91724753207687,20.0
23843,36.84988,-77.8109,Dolphin,VA,Virginia,True,,360.0,5.1,51025,Brunswick,"{""51025"": 100}",Brunswick,51025,False,False,America/New_York,"(36.84988, -77.8109)",14.953897730308798,61854.0,1867_0_yes,37.04892477781304,-77.91724753207687,20.0
23850,37.16276,-77.7434,Ford,VA,Virginia,True,,922.0,7.8,51053,Dinwiddie,"{""51053"": 70.45, ""51007"": 29.55}",Dinwiddie|Amelia,51053|51007,False,False,America/New_York,"(37.16276, -77.7434)",12.394810558888302,61854.0,1867_0_yes,37.04892477781304,-77.91724753207687,20.0
23856,36.78735,-77.70291,Freeman,VA,Virginia,True,,1025.0,7.7,51025,Brunswick,"{""51025"": 94.93, ""51081"": 5.07}",Brunswick|Greensville,51025|51081,False,False,America/New_York,"(36.78735, -77.70291)",21.60603722858726,61854.0,1867_0_yes,37.04892477781304,-77.91724753207687,20.0
23872,36.98351,-77.72629,McKenney,VA,Virginia,True,,2861.0,11.1,51053,Dinwiddie,"{""51053"": 100}",Dinwiddie,51053,False,False,America/New_York,"(36.98351, -77.72629)",11.463485993465051,61854.0,1867_0_yes,37.04892477781304,-77.91724753207687,20.0
23876,36.95635,-77.83343,Rawlings,VA,Virginia,True,,238.0,2.5,51025,Brunswick,"{""51025"": 100}",Brunswick,51025,False,False,America/New_York,"(36.95635, -77.83343)",7.893206735413414,61854.0,1867_0_yes,37.04892477781304,-77.91724753207687,20.0
23885,37.18521,-77.57834,Sutherland,VA,Virginia,True,,2541.0,28.7,51053,Dinwiddie,"{""51053"": 100}",Dinwiddie,51053,False,False,America/New_York,"(37.18521, -77.57834)",20.912210675901918,61854.0,1867_0_yes,37.04892477781304,-77.91724753207687,20.0
23889,36.8972,-77.74395,Warfield,VA,Virginia,True,,703.0,8.8,51025,Brunswick,"{""51025"": 100}",Brunswick,51025,False,False,America/New_York,"(36.8972, -77.74395)",14.191750592972976,61854.0,1867_0_yes,37.04892477781304,-77.91724753207687,20.0
23894,37.13867,-77.82404,Wilsons,VA,Virginia,True,,995.0,13.7,51053,Dinwiddie,"{""51053"": 90.66, ""51135"": 9.34}",Dinwiddie|Nottoway,51053|51135,False,False,America/New_York,"(37.13867, -77.82404)",8.052174816252366,61854.0,1867_0_yes,37.04892477781304,-77.91724753207687,20.0
23922,37.17987,-78.21219,Burkeville,VA,Virginia,True,,4029.0,21.2,51135,Nottoway,"{""51135"": 77.31, ""51147"": 22.69}",Nottoway|Prince Edward,51135|51147,False,False,America/New_York,"(37.17987, -78.21219)",18.599354167873674,61854.0,1867_0_yes,37.04892477781304,-77.91724753207687,20.0
23930,37.17468,-78.09608,Crewe,VA,Virginia,True,,5279.0,20.3,51135,Nottoway,"{""51135"": 100}",Nottoway,51135,False,False,America/New_York,"(37.17468, -78.09608)",13.137280775597652,61854.0,1867_0_yes,37.04892477781304,-77.91724753207687,20.0
23938,36.90541,-78.00464,Dundas,VA,Virginia,True,,233.0,4.1,51025,Brunswick,"{""51025"": 59.94, ""51111"": 40.06}",Brunswick|Lunenburg,51025|51111,False,False,America/New_York,"(36.90541, -78.00464)",11.026996586485529,61854.0,1867_0_yes,37.04892477781304,-77.91724753207687,20.0
23944,36.9056,-78.13319,Kenbridge,VA,Virginia,True,,3359.0,10.2,51111,Lunenburg,"{""51111"": 100}",Lunenburg,51111,False,False,America/New_York,"(36.9056, -78.13319)",15.496337238926673,61854.0,1867_0_yes,37.04892477781304,-77.91724753207687,20.0
23952,36.91786,-78.27886,Lunenburg,VA,Virginia,True,,290.0,7.4,51111,Lunenburg,"{""51111"": 100}",Lunenburg,51111,False,False,America/New_York,"(36.91786, -78.27886)",21.916630797430336,61854.0,1867_0_yes,37.04892477781304,-77.91724753207687,20.0
23966,37.29177,-78.27418,Rice,VA,Virginia,True,,1735.0,11.3,51147,Prince Edward,"{""51147"": 80.02, ""51007"": 18.82, ""51135"": 1.16}",Prince Edward|Amelia|Nottoway,51147|51007|51135,False,False,America/New_York,"(37.29177, -78.27418)",25.84015949952204,61854.0,1867_0_yes,37.04892477781304,-77.91724753207687,20.0
23974,36.97323,-78.24549,Victoria,VA,Virginia,True,,5326.0,23.2,51111,Lunenburg,"{""51111"": 100}",Lunenburg,51111,False,False,America/New_York,"(36.97323, -78.24549)",18.849990578322856,61854.0,1867_0_yes,37.04892477781304,-77.91724753207687,20.0
