zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
97002,45.23774,-122.8003,Aurora,OR,Oregon,True,,6418.0,59.7,41047,Marion,"{""41047"": 70.77, ""41005"": 29.23}",Marion|Clackamas,41047|41005,False,False,America/Los_Angeles,"(45.23774, -122.8003)",5.5033877280110595,2852568.0,793_0_no,45.29449862353242,-122.7209011817102,40.0
97004,45.25068,-122.45399,Beavercreek,OR,Oregon,True,,3964.0,35.4,41005,Clackamas,"{""41005"": 100}",Clackamas,41005,False,False,America/Los_Angeles,"(45.25068, -122.45399)",13.32659450151856,2852568.0,793_0_no,45.29449862353242,-122.7209011817102,40.0
97005,45.49144,-122.80397,Beaverton,OR,Oregon,True,,27393.0,2063.6,41067,Washington,"{""41067"": 100}",Washington,41067,False,False,America/Los_Angeles,"(45.49144, -122.80397)",14.191724382531314,2852568.0,793_0_no,45.29449862353242,-122.7209011817102,40.0
97006,45.52598,-122.85591,Beaverton,OR,Oregon,True,,74152.0,3957.4,41067,Washington,"{""41067"": 100}",Washington,41067,False,False,America/Los_Angeles,"(45.52598, -122.85591)",17.282577918602563,2852568.0,793_0_no,45.29449862353242,-122.7209011817102,40.0
97007,45.44282,-122.87112,Beaverton,OR,Oregon,True,,71896.0,1486.6,41067,Washington,"{""41067"": 100}",Washington,41067,False,False,America/Los_Angeles,"(45.44282, -122.87112)",12.577442676569232,2852568.0,793_0_no,45.29449862353242,-122.7209011817102,40.0
97008,45.46044,-122.80252,Beaverton,OR,Oregon,True,,30485.0,2221.5,41067,Washington,"{""41067"": 100}",Washington,41067,False,False,America/Los_Angeles,"(45.46044, -122.80252)",12.130463079299746,2852568.0,793_0_no,45.29449862353242,-122.7209011817102,40.0
97009,45.42409,-122.33962,Boring,OR,Oregon,True,,8198.0,103.1,41005,Clackamas,"{""41005"": 97.14, ""41051"": 2.86}",Clackamas|Multnomah,41005|41051,False,False,America/Los_Angeles,"(45.42409, -122.33962)",20.562662342243605,2852568.0,793_0_no,45.29449862353242,-122.7209011817102,40.0
97011,45.38738,-122.03671,Brightwood,OR,Oregon,True,,813.0,68.6,41005,Clackamas,"{""41005"": 100}",Clackamas,41005,False,False,America/Los_Angeles,"(45.38738, -122.03671)",33.8415775575171,2852568.0,793_0_no,45.29449862353242,-122.7209011817102,40.0
97013,45.21799,-122.67277,Canby,OR,Oregon,True,,24396.0,159.8,41005,Clackamas,"{""41005"": 100}",Clackamas,41005,False,False,America/Los_Angeles,"(45.21799, -122.67277)",5.781395134457161,2852568.0,793_0_no,45.29449862353242,-122.7209011817102,40.0
97015,45.41477,-122.53767,Clackamas,OR,Oregon,True,,24332.0,1063.7,41005,Clackamas,"{""41005"": 100}",Clackamas,41005,False,False,America/Los_Angeles,"(45.41477, -122.53767)",12.173822190245241,2852568.0,793_0_no,45.29449862353242,-122.7209011817102,40.0
97017,45.17017,-122.37676,Colton,OR,Oregon,True,,3787.0,32.3,41005,Clackamas,"{""41005"": 100}",Clackamas,41005,False,False,America/Los_Angeles,"(45.17017, -122.37676)",18.82003268589711,2852568.0,793_0_no,45.29449862353242,-122.7209011817102,40.0
97019,45.494,-122.18885,Corbett,OR,Oregon,True,,3304.0,16.2,41051,Multnomah,"{""41051"": 72.33, ""41005"": 27.67}",Multnomah|Clackamas,41051|41005,False,False,America/Los_Angeles,"(45.494, -122.18885)",29.26423665736774,2852568.0,793_0_no,45.29449862353242,-122.7209011817102,40.0
97020,45.22267,-122.83887,Donald,OR,Oregon,True,,1197.0,1641.5,41047,Marion,"{""41047"": 100}",Marion,41047,False,False,America/Los_Angeles,"(45.22267, -122.83887)",7.58608622439918,2852568.0,793_0_no,45.29449862353242,-122.7209011817102,40.0
97022,45.34562,-122.3306,Eagle Creek,OR,Oregon,True,,3918.0,65.0,41005,Clackamas,"{""41005"": 100}",Clackamas,41005,False,False,America/Los_Angeles,"(45.34562, -122.3306)",19.288055603287507,2852568.0,793_0_no,45.29449862353242,-122.7209011817102,40.0
97023,45.19147,-122.20501,Estacada,OR,Oregon,True,,10481.0,20.6,41005,Clackamas,"{""41005"": 100}",Clackamas,41005,False,False,America/Los_Angeles,"(45.19147, -122.20501)",26.087454484201547,2852568.0,793_0_no,45.29449862353242,-122.7209011817102,40.0
97024,45.54576,-122.44142,Fairview,OR,Oregon,True,,10014.0,1121.6,41051,Multnomah,"{""41051"": 100}",Multnomah,41051,False,False,America/Los_Angeles,"(45.54576, -122.44142)",22.02488868451106,2852568.0,793_0_no,45.29449862353242,-122.7209011817102,40.0
97026,45.10409,-122.94251,Gervais,OR,Oregon,True,,3926.0,44.9,41047,Marion,"{""41047"": 100}",Marion,41047,False,False,America/Los_Angeles,"(45.10409, -122.94251)",17.01435093802228,2852568.0,793_0_no,45.29449862353242,-122.7209011817102,40.0
97027,45.38697,-122.59271,Gladstone,OR,Oregon,True,,12984.0,1998.3,41005,Clackamas,"{""41005"": 100}",Clackamas,41005,False,False,America/Los_Angeles,"(45.38697, -122.59271)",8.92073706829503,2852568.0,793_0_no,45.29449862353242,-122.7209011817102,40.0
97030,45.50896,-122.43135,Gresham,OR,Oregon,True,,38980.0,2008.9,41051,Multnomah,"{""41051"": 100}",Multnomah,41051,False,False,America/Los_Angeles,"(45.50896, -122.43135)",20.417726046503248,2852568.0,793_0_no,45.29449862353242,-122.7209011817102,40.0
97032,45.17949,-122.78559,Hubbard,OR,Oregon,True,,5210.0,112.5,41047,Marion,"{""41047"": 65.21, ""41005"": 34.79}",Marion|Clackamas,41047|41005,False,False,America/Los_Angeles,"(45.17949, -122.78559)",8.54694062970162,2852568.0,793_0_no,45.29449862353242,-122.7209011817102,40.0
97034,45.4095,-122.68467,Lake Oswego,OR,Oregon,True,,20108.0,1002.8,41005,Clackamas,"{""41005"": 96.63, ""41051"": 3.37}",Clackamas|Multnomah,41005|41051,False,False,America/Los_Angeles,"(45.4095, -122.68467)",8.138254676393515,2852568.0,793_0_no,45.29449862353242,-122.7209011817102,40.0
97035,45.41291,-122.72616,Lake Oswego,OR,Oregon,True,,26721.0,1773.8,41005,Clackamas,"{""41005"": 88.03, ""41051"": 9.91, ""41067"": 2.06}",Clackamas|Multnomah|Washington,41005|41051|41067,False,False,America/Los_Angeles,"(45.41291, -122.72616)",8.185430283861002,2852568.0,793_0_no,45.29449862353242,-122.7209011817102,40.0
97038,45.08575,-122.55288,Molalla,OR,Oregon,True,,15504.0,45.7,41005,Clackamas,"{""41005"": 100}",Clackamas,41005,False,False,America/Los_Angeles,"(45.08575, -122.55288)",16.582103927422054,2852568.0,793_0_no,45.29449862353242,-122.7209011817102,40.0
97042,45.20679,-122.53247,Mulino,OR,Oregon,True,,2877.0,46.7,41005,Clackamas,"{""41005"": 100}",Clackamas,41005,False,False,America/Los_Angeles,"(45.20679, -122.53247)",10.987942090303465,2852568.0,793_0_no,45.29449862353242,-122.7209011817102,40.0
97045,45.32834,-122.53058,Oregon City,OR,Oregon,True,,56558.0,251.6,41005,Clackamas,"{""41005"": 100}",Clackamas,41005,False,False,America/Los_Angeles,"(45.32834, -122.53058)",9.53875383884655,2852568.0,793_0_no,45.29449862353242,-122.7209011817102,40.0
