zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
22437,37.7764,-76.8156,Center Cross,VA,Virginia,True,,1002.0,10.4,51097,King and Queen,"{""51097"": 66.04, ""51057"": 33.96}",King and Queen|Essex,51097|51057,False,False,America/New_York,"(37.7764, -76.8156)",245.27131595047675,17230128.0,8_0_no,34.228360710961496,-76.95581612941317,250.0
22454,37.83599,-76.85032,Dunnsville,VA,Virginia,True,,1968.0,16.9,51057,Essex,"{""51057"": 100}",Essex,51057,False,False,America/New_York,"(37.83599, -76.85032)",249.3330704016877,17230128.0,8_0_no,34.228360710961496,-76.95581612941317,250.0
22480,37.66631,-76.41498,Irvington,VA,Virginia,True,,692.0,108.0,51103,Lancaster,"{""51103"": 100}",Lancaster,51103,False,False,America/New_York,"(37.66631, -76.41498)",239.4567815533847,17230128.0,8_0_no,34.228360710961496,-76.95581612941317,250.0
22482,37.73723,-76.35245,Kilmarnock,VA,Virginia,True,,2980.0,37.9,51133,Northumberland,"{""51133"": 65.09, ""51103"": 34.91}",Northumberland|Lancaster,51133|51103,False,False,America/New_York,"(37.73723, -76.35245)",244.77360329264175,17230128.0,8_0_no,34.228360710961496,-76.95581612941317,250.0
22503,37.7624,-76.50432,Lancaster,VA,Virginia,True,,3606.0,16.1,51103,Lancaster,"{""51103"": 98.07, ""51133"": 1.93}",Lancaster|Northumberland,51103|51133,False,False,America/New_York,"(37.7624, -76.50432)",245.4787229211636,17230128.0,8_0_no,34.228360710961496,-76.95581612941317,250.0
22504,37.76346,-76.72675,Laneview,VA,Virginia,True,,117.0,3.6,51057,Essex,"{""51057"": 81.31, ""51119"": 18.69}",Essex|Middlesex,51057|51119,False,False,America/New_York,"(37.76346, -76.72675)",244.5872415300009,17230128.0,8_0_no,34.228360710961496,-76.95581612941317,250.0
22548,37.82929,-76.69256,Sharps,VA,Virginia,True,,439.0,170.6,51159,Richmond,"{""51159"": 100}",Richmond,51159,False,False,America/New_York,"(37.82929, -76.69256)",249.23462400003643,17230128.0,8_0_no,34.228360710961496,-76.95581612941317,250.0
22576,37.69398,-76.43277,Weems,VA,Virginia,True,,1972.0,61.7,51103,Lancaster,"{""51103"": 100}",Lancaster,51103,False,False,America/New_York,"(37.69398, -76.43277)",241.23015703463747,17230128.0,8_0_no,34.228360710961496,-76.95581612941317,250.0
22578,37.65063,-76.36268,White Stone,VA,Virginia,True,,2596.0,53.6,51103,Lancaster,"{""51103"": 100}",Lancaster,51103,False,False,America/New_York,"(37.65063, -76.36268)",238.77115985981018,17230128.0,8_0_no,34.228360710961496,-76.95581612941317,250.0
22922,37.68621,-78.92511,Arrington,VA,Virginia,True,,2098.0,17.4,51125,Nelson,"{""51125"": 94.7, ""51009"": 5.3}",Nelson|Amherst,51125|51009,False,False,America/New_York,"(37.68621, -78.92511)",263.0604937187542,17230128.0,8_0_no,34.228360710961496,-76.95581612941317,250.0
