Primary_Row,Lat,Lng,North_Bound,South_Bound,East_Bound,West_Bound,y,x,Coord,Center_Pop
NO,33.55175690447177,-114.44200668667742,33.69685315126743,33.406657251650515,-114.26871166023842,-114.61530171311641,5491,0,"(33.55175690447177, -114.44200668667742)",1005.0
NO,33.55369740825499,-115.82838239529299,33.69879360945075,33.40859780093762,-115.65508349446677,-116.00168129611922,5495,0,"(33.55369740825499, -115.82838239529299)",8336.0
NO,33.55418255636873,-116.17498116563581,33.69927874616379,33.40908296042805,-116.00168129611033,-116.34828103516129,5496,0,"(33.55418255636873, -116.17498116563581)",55678.0
NO,33.55466771335015,-116.5215818734181,33.69976389174424,33.409568128786454,-116.3482810351524,-116.6948827116838,5497,0,"(33.55466771335015, -116.5215818734181)",5904.0
NO,33.55515287919953,-116.86818451872183,33.70024904619235,33.410053306013104,-116.69488271167492,-117.04148632576874,5498,0,"(33.55515287919953, -116.86818451872183)",139146.0
NO,33.55563805391713,-117.21478910162897,33.700734209508376,33.410538492108266,-117.04148632575986,-117.38809187749807,5499,0,"(33.55563805391713, -117.21478910162897)",289537.0
NO,33.556123237503186,-117.56139562222148,33.701219381692596,33.411023687072195,-117.38809187748919,-117.73469936695378,5500,0,"(33.556123237503186, -117.56139562222148)",514377.0
NO,33.55660842995798,-117.90800408058135,33.701704562745235,33.41150889090512,-117.73469936694488,-118.08130879421782,5501,0,"(33.55660842995798, -117.90800408058135)",377453.0
NO,33.79083004396351,-78.2510441736116,33.9359206631314,33.6457360070606,-78.07726900337134,-78.42481934385187,5557,0,"(33.79083004396351, -78.2510441736116)",0.0
NO,33.79131953819678,-78.59859550300202,33.93641014582245,33.646225512812336,-78.42481934384274,-78.77237166216129,5558,0,"(33.79131953819678, -78.59859550300202)",52128.0
NO,33.791809041425836,-78.9461488102726,33.936899637509015,33.64671502756017,-78.77237166215217,-79.11992595839304,5559,0,"(33.791809041425836, -78.9461488102726)",189179.0
NO,33.792298553650944,-79.29370409550765,33.937389138191335,33.64720455130434,-79.11992595838392,-79.46748223263138,5560,0,"(33.792298553650944, -79.29370409550765)",39167.0
NO,33.792788074872384,-79.64126135879143,33.93787864786969,33.64769408404513,-79.46748223262226,-79.81504048496059,5561,0,"(33.792788074872384, -79.64126135879143)",13557.0
NO,33.79327760509041,-79.9888206002082,33.93836816654434,33.648183625782806,-79.81504048495147,-80.16260071546493,5562,0,"(33.79327760509041, -79.9888206002082)",7342.0
NO,33.7937671443053,-80.33638181984226,33.93885769421555,33.648673176517626,-80.16260071545581,-80.51016292422871,5563,0,"(33.7937671443053, -80.33638181984226)",40014.0
NO,33.79425669251731,-80.6839450177779,33.93934723088361,33.649162736249885,-80.51016292421959,-80.85772711133622,5564,0,"(33.79425669251731, -80.6839450177779)",20244.0
NO,33.79474624972671,-81.03151019409941,33.93983677654876,33.6496523049798,-80.85772711132708,-81.20529327687174,5565,0,"(33.79474624972671, -81.03151019409941)",37557.0
NO,33.795235815933765,-81.37907734889109,33.940326331211274,33.650141882707686,-81.2052932768626,-81.55286142091957,5566,0,"(33.795235815933765, -81.37907734889109)",29382.0
NO,33.79572539113875,-81.72664648223724,33.94081589487141,33.65063146943378,-81.55286142091045,-81.90043154356404,5567,0,"(33.79572539113875, -81.72664648223724)",17199.0
NO,33.79621497534192,-82.07421759422218,33.94130546752946,33.65112106515837,-81.9004315435549,-82.24800364488945,5568,0,"(33.79621497534192, -82.07421759422218)",9834.0
NO,33.79670456854354,-82.42179068493022,33.941795049185664,33.65161066988169,-82.24800364488031,-82.59557772498012,5569,0,"(33.79670456854354, -82.42179068493022)",7775.0
NO,33.79719417074389,-82.76936575444566,33.942284639840295,33.652100283604035,-82.59557772497098,-82.94315378392034,5570,0,"(33.79719417074389, -82.76936575444566)",8562.0
NO,33.79768378194323,-83.11694280285285,33.942774239493616,33.65258990632566,-82.94315378391121,-83.29073182179448,5571,0,"(33.79768378194323, -83.11694280285285)",10788.0
NO,33.798173402141835,-83.4645218302361,33.94326384814592,33.65307953804683,-83.29073182178534,-83.63831183868685,5572,0,"(33.798173402141835, -83.4645218302361)",85242.0
NO,33.79866303133996,-83.81210283667974,33.94375346579746,33.65356917876783,-83.63831183867771,-83.98589383468178,5573,0,"(33.79866303133996, -83.81210283667974)",137870.0
NO,33.799152669537875,-84.15968582226813,33.94424309244848,33.654058828488914,-83.98589383467265,-84.33347780986361,5574,0,"(33.799152669537875, -84.15968582226813)",914580.0
NO,33.79964231673585,-84.50727078708559,33.944732728099275,33.65454848721035,-84.33347780985447,-84.6810637643167,5575,0,"(33.79964231673585, -84.50727078708559)",868835.0
NO,33.800131972934146,-84.85485773121647,33.9452223727501,33.6550381549324,-84.68106376430757,-85.02865169812537,5576,0,"(33.800131972934146, -84.85485773121647)",180533.0
NO,33.80062163813303,-85.20244665474513,33.94571202640122,33.65552783165533,-85.02865169811625,-85.37624161137401,5577,0,"(33.80062163813303, -85.20244665474513)",27605.0
NO,33.80111131233277,-85.55003755775593,33.9462016890529,33.656017517379404,-85.37624161136489,-85.72383350414697,5578,0,"(33.80111131233277, -85.55003755775593)",1402.0
NO,33.80160099553365,-85.89763044033322,33.94669136070542,33.65650721210492,-85.72383350413783,-86.0714273765286,5579,0,"(33.80160099553365, -85.89763044033322)",66263.0
NO,33.802090687735905,-86.24522530256137,33.94718104135904,33.6569969158321,-86.07142737651947,-86.41902322860327,5580,0,"(33.802090687735905, -86.24522530256137)",13149.0
NO,33.80258038893982,-86.59282214452475,33.94767073101403,33.657486628561244,-86.41902322859413,-86.76662106045536,5581,0,"(33.80258038893982, -86.59282214452475)",40520.0
NO,33.803070099145664,-86.94042096630774,33.94816042967064,33.6579763502926,-86.76662106044623,-87.11422087216926,5582,0,"(33.803070099145664, -86.94042096630774)",52247.0
NO,33.8035598183537,-87.28802176799472,33.948650137329146,33.65846608102643,-87.11422087216012,-87.46182266382932,5583,0,"(33.8035598183537, -87.28802176799472)",41498.0
NO,33.80404954656418,-87.63562454967007,33.949139853989834,33.658955820763026,-87.46182266382019,-87.80942643551995,5584,0,"(33.80404954656418, -87.63562454967007)",5473.0
NO,33.80453928377739,-87.98322931141819,33.94962957965293,33.65944556950262,-87.80942643551082,-88.15703218732556,5585,0,"(33.80453928377739, -87.98322931141819)",4590.0
NO,33.80502902999359,-88.33083605332347,33.95011931431873,33.65993532724551,-88.15703218731642,-88.50463991933051,5586,0,"(33.80502902999359, -88.33083605332347)",8521.0
NO,33.80551878521305,-88.67844477547031,33.950609057987506,33.66042509399196,-88.50463991932138,-88.85224963161924,5587,0,"(33.80551878521305, -88.67844477547031)",14416.0
NO,33.80600854943604,-89.02605547794312,33.9510988106595,33.660914869742214,-88.8522496316101,-89.19986132427613,5588,0,"(33.80600854943604, -89.02605547794312)",11460.0
NO,33.806498322662826,-89.3736681608263,33.951588572335005,33.661404654496565,-89.19986132426699,-89.5474749973856,5589,0,"(33.806498322662826, -89.3736681608263)",7996.0
NO,33.80698810489366,-89.72128282420428,33.95207834301428,33.661894448255275,-89.54747499737647,-89.89509065103209,5590,0,"(33.80698810489366, -89.72128282420428)",20705.0
NO,33.80747789612882,-90.06889946816146,33.95256812269757,33.66238425101858,-89.89509065102294,-90.24270828529998,5591,0,"(33.80747789612882, -90.06889946816146)",2851.0
NO,33.80796769636859,-90.41651809278228,33.95305791138518,33.66287406278679,-90.24270828529083,-90.59032790027373,5592,0,"(33.80796769636859, -90.41651809278228)",7558.0
NO,33.80845750561322,-90.76413869815117,33.953547709077355,33.66336388356015,-90.59032790026458,-90.93794949603776,5593,0,"(33.80845750561322, -90.76413869815117)",22437.0
NO,33.808947323862974,-91.11176128435255,33.95403751577438,33.66385371333895,-90.93794949602861,-91.2855730726765,5594,0,"(33.808947323862974, -91.11176128435255)",2982.0
NO,33.809437151118125,-91.45938585147088,33.95452733147649,33.66434355212342,-91.28557307266736,-91.6331986302744,5595,0,"(33.809437151118125, -91.45938585147088)",6951.0
NO,33.80992698737893,-91.80701239959059,33.95501715618397,33.66483339991385,-91.63319863026526,-91.98082616891593,5596,0,"(33.80992698737893, -91.80701239959059)",6568.0
NO,33.81041683264566,-92.15464092879613,33.955506989897074,33.665323256710494,-91.98082616890677,-92.32845568868548,5597,0,"(33.81041683264566, -92.15464092879613)",6260.0
NO,33.81090668691858,-92.50227143917195,33.95599683261609,33.665813122513626,-92.32845568867633,-92.67608718966757,5598,0,"(33.81090668691858, -92.50227143917195)",8262.0
NO,33.81139655019796,-92.84990393080251,33.956486684341264,33.666302997323506,-92.67608718965842,-93.0237206719466,5599,0,"(33.81139655019796, -92.84990393080251)",1642.0
NO,33.81188642248407,-93.19753840377228,33.956976545072884,33.66679288114042,-93.02372067193747,-93.3713561356071,5600,0,"(33.81188642248407, -93.19753840377228)",8549.0
NO,33.812376303777185,-93.54517485816574,33.95746641481119,33.667282773964615,-93.37135613559796,-93.71899358073351,5601,0,"(33.812376303777185, -93.54517485816574)",897.0
NO,33.81286619407756,-93.89281329406734,33.957956293556485,33.66777267579637,-93.71899358072437,-94.0666330074103,5602,0,"(33.81286619407756, -93.89281329406734)",2906.0
NO,33.813356093385465,-94.24045371156156,33.95844618130901,33.66826258663594,-94.06663300740115,-94.41427441572196,5603,0,"(33.813356093385465, -94.24045371156156)",3138.0
NO,33.81384600170116,-94.58809611073289,33.95893607806904,33.668752506483614,-94.41427441571281,-94.76191780575297,5604,0,"(33.81384600170116, -94.58809611073289)",2370.0
NO,33.81433591902493,-94.93574049166583,33.959425983836844,33.66924243533964,-94.76191780574382,-95.10956317758783,5605,0,"(33.81433591902493, -94.93574049166583)",10489.0
NO,33.81482584535703,-95.28338685444484,33.95991589861268,33.6697323732043,-95.10956317757868,-95.457210531311,5606,0,"(33.81482584535703, -95.28338685444484)",2781.0
NO,33.81531578069773,-95.63103519915444,33.96040582239684,33.67022232007784,-95.45721053130185,-95.80485986700702,5607,0,"(33.81531578069773, -95.63103519915444)",6494.0
NO,33.81580572504729,-95.97868552587913,33.96089575518954,33.67071227596055,-95.80485986699787,-96.15251118476039,5608,0,"(33.81580572504729, -95.97868552587913)",1948.0
NO,33.81629567840599,-96.32633783470341,33.96138569699112,33.67120224085269,-96.15251118475123,-96.50016448465558,5609,0,"(33.81629567840599, -96.32633783470341)",11923.0
NO,33.816785640774086,-96.6739921257118,33.96187564780178,33.67169221475451,-96.50016448464645,-96.84781976677716,5610,0,"(33.816785640774086, -96.6739921257118)",40164.0
NO,33.81727561215186,-97.02164839898882,33.962365607621834,33.6721821976663,-96.84781976676801,-97.19547703120962,5611,0,"(33.81727561215186, -97.02164839898882)",12049.0
NO,33.817765592539565,-97.36930665461897,33.962855576451524,33.67267218958832,-97.19547703120045,-97.54313627803748,5612,0,"(33.817765592539565, -97.36930665461897)",3819.0
NO,33.818255581937464,-97.7169668926868,33.96334555429112,33.67316219052083,-97.54313627802833,-97.89079750734527,5613,0,"(33.818255581937464, -97.7169668926868)",5985.0
NO,33.81874558034583,-98.06462911327682,33.96383554114088,33.673652200464105,-97.89079750733612,-98.23846071921753,5614,0,"(33.81874558034583, -98.06462911327682)",4859.0
NO,33.819235587764936,-98.4122933164736,33.9643255370011,33.67414221941841,-98.23846071920838,-98.58612591373881,5615,0,"(33.819235587764936, -98.4122933164736)",80371.0
NO,33.81972560419504,-98.75995950236164,33.96481554187202,33.67463224738401,-98.58612591372965,-98.93379309099363,5616,0,"(33.81972560419504, -98.75995950236164)",2152.0
NO,33.821195707554075,-99.80296995701893,33.966285610551736,33.67610238535127,-99.62913339403296,-99.9768065200049,5619,0,"(33.821195707554075, -99.80296995701893)",1260.0
NO,33.82168576003088,-100.1506440745176,33.966775651468176,33.67659244936474,-99.97680651999575,-100.32448162903945,5620,0,"(33.82168576003088, -100.1506440745176)",1595.0
NO,33.822665892021774,-100.84599825894168,33.96775576033748,33.67757260442984,-100.6721587212212,-101.01983779666216,5622,0,"(33.822665892021774, -100.84599825894168)",630.0
NO,33.823155971536394,-101.19367832603623,33.96824582829086,33.67806269548201,-101.01983779665301,-101.36751885541946,5623,0,"(33.823155971536394, -101.19367832603623)",3335.0
NO,33.82364606006417,-101.54136037649857,33.9687359052571,33.67855279554762,-101.36751885541031,-101.71520189758684,5624,0,"(33.82364606006417, -101.54136037649857)",1438.0
NO,33.824136157605345,-101.88904441041328,33.96922599123645,33.67904290462694,-101.71520189757769,-102.06288692324887,5625,0,"(33.824136157605345, -101.88904441041328)",22099.0
NO,33.8246262641602,-102.23673042786493,33.9697160862292,33.679533022720214,-102.0628869232397,-102.41057393249015,5626,0,"(33.8246262641602, -102.23673042786493)",8259.0
NO,33.825116379728996,-102.58441842893812,33.97020619023558,33.68002314982773,-102.41057393248097,-102.75826292539527,5627,0,"(33.825116379728996, -102.58441842893812)",69.0
NO,33.825606504312006,-102.93210841371747,33.970696303255885,33.680513285949765,-102.7582629253861,-103.10595390204884,5628,0,"(33.825606504312006, -102.93210841371747)",178.0
NO,33.826096637909494,-103.27980038228758,33.97118642529038,33.68100343108655,-103.10595390203969,-103.45364686253546,5629,0,"(33.826096637909494, -103.27980038228758)",335.0
NO,33.827076932148984,-103.97519027113849,33.972166696403,33.68198374840555,-103.80134180693062,-104.14903873534635,5631,0,"(33.827076932148984, -103.97519027113849)",370.0
NO,33.82903762881349,-105.36599385805243,33.974127346810235,33.68394449123256,-105.19214142541686,-105.539846290688,5635,0,"(33.82903762881349, -105.36599385805243)",2097.0
NO,33.829527825519826,-105.71369971552713,33.97461753195152,33.684434699480256,-105.53984629067884,-105.88755314037542,5636,0,"(33.829527825519826, -105.71369971552713)",1118.0
NO,33.83099846973962,-106.75682919509634,33.97608814147442,33.68590537832591,-106.58297279335595,-106.93068559683674,5639,0,"(33.83099846973962, -106.75682919509634)",176.0
NO,33.83246919511621,-107.79997653716104,33.97755883215147,33.687376138331,-107.62611715814758,-107.97383591617451,5642,0,"(33.83246919511621, -107.79997653716104)",0.0
NO,33.832959454944486,-108.14769628768782,33.978049080412646,33.6878664097027,-107.97383591616534,-108.3215566592103,5643,0,"(33.832959454944486, -108.14769628768782)",711.0
NO,33.83344972379127,-108.495418023275,33.97853933769204,33.688356690093194,-108.32155665920114,-108.66927938734885,5644,0,"(33.83344972379127, -108.495418023275)",98.0
NO,33.833940001656806,-108.84314174400724,33.979029603989886,33.68884697950274,-108.66927938733967,-109.01700410067481,5645,0,"(33.833940001656806, -108.84314174400724)",63.0
NO,33.834430288541384,-109.19086744996926,33.97951987930648,33.689337277931614,-109.01700410066564,-109.36473079927288,5646,0,"(33.834430288541384, -109.19086744996926)",1218.0
NO,33.83541088936869,-109.88632481792136,33.98050045699694,33.690317901848395,-109.7124594832186,-110.06019015262413,5648,0,"(33.83541088936869, -109.88632481792136)",684.0
NO,33.835901203311955,-110.23405648008084,33.98099075937135,33.69080822733685,-110.06019015261496,-110.40792280754671,5649,0,"(33.835901203311955, -110.23405648008084)",0.0
NO,33.83737219926339,-111.27726338030946,33.98246172061445,33.6922792579256,-111.10339407430014,-111.45113268631879,5652,0,"(33.83737219926339, -111.27726338030946)",1850.0
NO,33.83786254928865,-111.62500298525146,33.98295205906968,33.69276961949722,-111.4511326863096,-111.7988732841933,5653,0,"(33.83786254928865, -111.62500298525146)",3040.0
NO,33.83835290833509,-111.97274457610088,33.983442406545784,33.693259990090304,-111.79887328418413,-112.14661586801763,5654,0,"(33.83835290833509, -111.97274457610088)",129862.0
NO,33.83884327640296,-112.32048815294247,33.98393276304304,33.69375036970513,-112.14661586800845,-112.4943604378765,5655,0,"(33.83884327640296, -112.32048815294247)",58375.0
NO,33.839333653492545,-112.66823371586096,33.98442312856171,33.69424075834195,-112.49436043786731,-112.84210699385461,5656,0,"(33.839333653492545, -112.66823371586096)",7082.0
NO,33.83982403960409,-113.01598126494109,33.98491350310205,33.69473115600103,-112.84210699384543,-113.18985553603675,5657,0,"(33.83982403960409, -113.01598126494109)",0.0
NO,33.840314434737884,-113.3637308002676,33.98540388666434,33.69522156268265,-113.18985553602757,-113.53760606450764,5658,0,"(33.840314434737884, -113.3637308002676)",956.0
NO,33.840804838894186,-113.71148232192525,33.98589427924886,33.695711978387074,-113.53760606449846,-113.88535857935203,5659,0,"(33.840804838894186, -113.71148232192525)",0.0
NO,33.84129525207328,-114.05923582999878,33.986384680855856,33.696202403114576,-113.88535857934286,-114.2331130806547,5660,0,"(33.84129525207328, -114.05923582999878)",0.0
NO,33.84178567427541,-114.40699132457296,33.9868750914856,33.69669283686542,-114.23311308064552,-114.58086956850039,5661,0,"(33.84178567427541, -114.40699132457296)",310.0
NO,33.842276105500844,-114.75474880573255,33.98736551113838,33.69718327963986,-114.58086956849121,-114.92862804297388,5662,0,"(33.842276105500844, -114.75474880573255)",0.0
NO,33.84276654574986,-115.10250827356232,33.98785593981442,33.697673731438165,-114.9286280429647,-115.27638850415994,5663,0,"(33.84276654574986, -115.10250827356232)",295.0
NO,33.84423792064107,-116.14579859792049,33.98932727998498,33.69914514097904,-115.97191538699968,-116.3196818088413,5666,0,"(33.84423792064107, -116.14579859792049)",40055.0
NO,33.84472839698709,-116.49356601327878,33.989817744756856,33.699635628875534,-116.31968180883212,-116.66745021772545,5667,0,"(33.84472839698709, -116.49356601327878)",167582.0
NO,33.84521888235802,-116.84133541573117,33.99030821855335,33.70012612579724,-116.66745021771625,-117.01522061374608,5668,0,"(33.84521888235802, -116.84133541573117)",70788.0
NO,33.84570937675416,-117.18910680536246,33.99079870137476,33.70061663174442,-117.0152206137369,-117.36299299698801,5669,0,"(33.84570937675416, -117.18910680536246)",429957.0
NO,33.846199880175746,-117.53688018225745,33.99128919322133,33.701107146717376,-117.36299299697883,-117.71076736753606,5670,0,"(33.846199880175746, -117.53688018225745)",510432.0
NO,33.846690392623046,-117.88465554650095,33.99177969409333,33.70159767071632,-117.71076736752688,-118.05854372547502,5671,0,"(33.846690392623046, -117.88465554650095)",1943440.0
NO,33.84718091409635,-118.23243289817778,33.99227020399102,33.70208820374156,-118.05854372546584,-118.40632207088971,5672,0,"(33.84718091409635, -118.23243289817778)",2796424.0
NO,33.84767144459591,-118.58021223737275,33.992760722914674,33.70257874579335,-118.40632207088053,-118.75410240386496,5673,0,"(33.84767144459591, -118.58021223737275)",0.0
NO,34.07979330780289,-77.74401391733987,34.22487709937657,33.9347060846614,-77.56965077153315,-77.9183770631466,5725,0,"(34.07979330780289, -77.74401391733987)",45296.0
NO,34.08028813022924,-78.09274122302371,34.22537191008766,33.93520091877963,-77.91837706313717,-78.26710538291024,5726,0,"(34.08028813022924, -78.09274122302371)",38157.0
NO,34.08078296181022,-78.44147055691074,34.22586672995308,33.935695762052795,-78.26710538290081,-78.61583573092068,5727,0,"(34.08078296181022, -78.44147055691074)",30291.0
NO,34.08127780254611,-78.79020191908816,34.22636155897311,33.93619061448116,-78.61583573091124,-78.96456810726508,5728,0,"(34.08127780254611, -78.79020191908816)",29271.0
NO,34.08177265243717,-79.13893530964313,34.226856397148005,33.936685476064994,-78.96456810725564,-79.31330251203062,5729,0,"(34.08177265243717, -79.13893530964313)",26467.0
NO,34.0822675114837,-79.48767072866285,34.22735124447808,33.93718034680459,-79.3133025120212,-79.6620389453045,5730,0,"(34.0822675114837, -79.48767072866285)",19998.0
NO,34.08276237968596,-79.83640817623449,34.227846100963596,33.93767522670022,-79.66203894529508,-80.01077740717389,5731,0,"(34.08276237968596, -79.83640817623449)",94474.0
NO,34.083257257044224,-80.18514765244524,34.228340966604804,33.93817011575215,-80.01077740716447,-80.35951789772601,5732,0,"(34.083257257044224, -80.18514765244524)",9146.0
NO,34.08375214355878,-80.5338891573823,34.228835841402024,33.93866501396068,-80.35951789771657,-80.70826041704804,5733,0,"(34.08375214355878, -80.5338891573823)",18295.0
NO,34.084247039229886,-80.8826326911329,34.22933072535549,33.93915992132604,-80.70826041703862,-81.05700496522718,5734,0,"(34.084247039229886, -80.8826326911329)",244619.0
NO,34.084741944057825,-81.23137825378421,34.22982561846548,33.93965483784853,-81.05700496521776,-81.40575154235067,5735,0,"(34.084741944057825, -81.23137825378421)",222094.0
NO,34.085236858042855,-81.58012584542347,34.230320520732285,33.94014976352843,-81.40575154234125,-81.75450014850568,5736,0,"(34.085236858042855, -81.58012584542347)",8386.0
NO,34.085731781185274,-81.92887546613787,34.23081543215617,33.94064469836599,-81.75450014849626,-82.10325078377947,5737,0,"(34.085731781185274, -81.92887546613787)",18318.0
NO,34.086226713485345,-82.27762711601464,34.23131035273741,33.94113964236152,-82.10325078377004,-82.45200344825925,5738,0,"(34.086226713485345, -82.27762711601464)",31227.0
NO,34.086721654943354,-82.62638079514103,34.23180528247628,33.94163459551527,-82.45200344824983,-82.80075814203224,5739,0,"(34.086721654943354, -82.62638079514103)",2928.0
NO,34.087216605559554,-82.97513650360425,34.23230022137306,33.94212955782753,-82.80075814202281,-83.14951486518568,5740,0,"(34.087216605559554, -82.97513650360425)",12471.0
NO,34.08771156533424,-83.32389424149154,34.23279516942802,33.94262452929855,-83.14951486517626,-83.49827361780683,5741,0,"(34.08771156533424, -83.32389424149154)",61506.0
NO,34.088206534267684,-83.67265400889015,34.23329012664144,33.94311950992863,-83.4982736177974,-83.8470343999829,5742,0,"(34.088206534267684, -83.67265400889015)",115022.0
NO,34.08870151236016,-84.02141580588733,34.23378509301361,33.94361449971805,-83.84703439997348,-84.19579721180118,5743,0,"(34.08870151236016, -84.02141580588733)",465705.0
NO,34.089196499611944,-84.37017963257033,34.23428006854478,33.94410949866707,-84.19579721179176,-84.5445620533489,5744,0,"(34.089196499611944, -84.37017963257033)",599317.0
NO,34.0896914960233,-84.7189454890264,34.23477505323523,33.94460450677596,-84.54456205333948,-84.89332892471332,5745,0,"(34.0896914960233, -84.7189454890264)",311175.0
NO,34.09018650159451,-85.0677133753428,34.23527004708523,33.945099524045,-84.8933289247039,-85.24209782598172,5746,0,"(34.09018650159451, -85.0677133753428)",38062.0
NO,34.09068151632585,-85.41648329160682,34.23576505009507,33.945594550474475,-85.2420978259723,-85.59086875724135,5747,0,"(34.09068151632585, -85.41648329160682)",12087.0
NO,34.091176540217596,-85.76525523790572,34.236260062265025,33.94608958606465,-85.59086875723193,-85.93964171857951,5748,0,"(34.091176540217596, -85.76525523790572)",40970.0
NO,34.09167157327002,-86.11402921432678,34.23675508359534,33.9465846308158,-85.93964171857009,-86.28841671008347,5749,0,"(34.09167157327002, -86.11402921432678)",50694.0
NO,34.09216661548339,-86.46280522095726,34.23725011408632,33.94707968472819,-86.28841671007403,-86.6371937318405,5750,0,"(34.09216661548339, -86.46280522095726)",21772.0
NO,34.092661666857985,-86.81158325788448,34.237745153738224,33.947574747802115,-86.63719373183106,-86.9859727839379,5751,0,"(34.092661666857985, -86.81158325788448)",50303.0
NO,34.09315672739409,-87.16036332519572,34.23824020255134,33.94806982003783,-86.98597278392846,-87.33475386646298,5752,0,"(34.09315672739409, -87.16036332519572)",9197.0
NO,34.09365179709197,-87.50914542297828,34.23873526052593,33.94856490143563,-87.33475386645354,-87.68353697950302,5753,0,"(34.09365179709197, -87.50914542297828)",11208.0
NO,34.09414687595191,-87.85792955131947,34.239230327662284,33.949059991995775,-87.6835369794936,-88.03232212314535,5754,0,"(34.09414687595191, -87.85792955131947)",17667.0
NO,34.09464196397417,-88.2067157103066,34.23972540396067,33.94955509171855,-88.03232212313593,-88.38110929747727,5755,0,"(34.09464196397417, -88.2067157103066)",4801.0
NO,34.09513706115904,-88.55550390002696,34.24022048942136,33.95005020060423,-88.38110929746783,-88.7298985025861,5756,0,"(34.09513706115904, -88.55550390002696)",10096.0
NO,34.09563216750679,-88.9042941205679,34.240715584044636,33.95054531865309,-88.72989850257666,-89.07868973855913,5757,0,"(34.09563216750679, -88.9042941205679)",8774.0
NO,34.09612728301769,-89.25308637201672,34.24121068783076,33.951040445865395,-89.07868973854971,-89.42748300548374,5758,0,"(34.09612728301769, -89.25308637201672)",7240.0
NO,34.096622407692024,-89.60188065446077,34.24170580078003,33.951535582241426,-89.42748300547431,-89.77627830344723,5759,0,"(34.096622407692024, -89.60188065446077)",8380.0
NO,34.09711754153005,-89.95067696798736,34.242200922892685,33.95203072778146,-89.77627830343779,-90.12507563253693,5760,0,"(34.09711754153005, -89.95067696798736)",10347.0
NO,34.09761268453205,-90.29947531268384,34.24269605416902,33.95252588248576,-90.12507563252748,-90.4738749928402,5761,0,"(34.09761268453205, -90.29947531268384)",6084.0
NO,34.09810783669832,-90.64827568863755,34.24319119460933,33.95302104635462,-90.47387499283074,-90.82267638444436,5762,0,"(34.09810783669832, -90.64827568863755)",18347.0
NO,34.09860299802911,-90.99707809593585,34.24368634421387,33.95351621938831,-90.82267638443491,-91.17147980743678,5763,0,"(34.09860299802911, -90.99707809593585)",58.0
NO,34.099098168524705,-91.34588253466609,34.244181502982904,33.95401140158709,-91.17147980742735,-91.52028526190483,5764,0,"(34.099098168524705, -91.34588253466609)",905.0
NO,34.09959334818537,-91.69468900491563,34.24467667091673,33.954506592951255,-91.5202852618954,-91.86909274793587,5765,0,"(34.09959334818537, -91.69468900491563)",6473.0
NO,34.1000885370114,-92.04349750677183,34.2451718480156,33.95500179348107,-91.86909274792642,-92.21790226561724,5766,0,"(34.1000885370114, -92.04349750677183)",44910.0
NO,34.10058373500305,-92.39230804032205,34.24566703427981,33.9554970031768,-92.21790226560779,-92.56671381503631,5767,0,"(34.10058373500305, -92.39230804032205)",1683.0
NO,34.10107894216061,-92.74112060565368,34.24616222970962,33.955992222038745,-92.56671381502686,-92.9155273962805,5768,0,"(34.10107894216061, -92.74112060565368)",1206.0
NO,34.101574158484354,-93.0899352028541,34.24665743430533,33.956487450067165,-92.91552739627105,-93.26434300943714,5769,0,"(34.101574158484354, -93.0899352028541)",16445.0
NO,34.10206938397455,-93.43875183201068,34.247152648067186,33.956982687262354,-93.2643430094277,-93.61316065459366,5770,0,"(34.10206938397455, -93.43875183201068)",2938.0
NO,34.102564618631476,-93.78757049321082,34.24764787099547,33.95747793362454,-93.6131606545842,-93.96198033183744,5771,0,"(34.102564618631476, -93.78757049321082)",12188.0
NO,34.10305986245541,-94.13639118654193,34.24814310309048,33.95797318915405,-93.96198033182799,-94.31080204125587,5772,0,"(34.10305986245541, -94.13639118654193)",1943.0
NO,34.103555115446625,-94.48521391209138,34.24863834435246,33.95846845385114,-94.31080204124642,-94.65962578293635,5773,0,"(34.103555115446625, -94.48521391209138)",13122.0
NO,34.1040503776054,-94.8340386699466,34.249133594781696,33.958963727716075,-94.6596257829269,-95.00845155696629,5774,0,"(34.1040503776054, -94.8340386699466)",13109.0
NO,34.104545648932,-95.18286546019498,34.24962885437849,33.959459010749164,-95.00845155695684,-95.35727936343311,5775,0,"(34.104545648932, -95.18286546019498)",5926.0
NO,34.10504092942671,-95.53169428292394,34.25012412314307,33.959954302950635,-95.35727936342366,-95.70610920242422,5776,0,"(34.10504092942671, -95.53169428292394)",8813.0
NO,34.1055362190898,-95.8805251382209,34.25061940107574,33.960449604320786,-95.70610920241477,-96.05494107402704,5777,0,"(34.1055362190898, -95.8805251382209)",2128.0
NO,34.106031517921544,-96.2293580261733,34.25111468817677,33.960944914859894,-96.05494107401759,-96.40377497832901,5778,0,"(34.106031517921544, -96.2293580261733)",3713.0
NO,34.106526825922224,-96.57819294686855,34.25160998444644,33.96144023456824,-96.40377497831956,-96.75261091541755,5779,0,"(34.106526825922224, -96.57819294686855)",3799.0
NO,34.10702214309211,-96.9270299003941,34.25210528988501,33.961935563446076,-96.7526109154081,-97.10144888538011,5780,0,"(34.10702214309211, -96.9270299003941)",10547.0
NO,34.10751746943148,-97.27586888683739,34.25260060449277,33.962430901493704,-97.10144888537066,-97.45028888830412,5781,0,"(34.10751746943148, -97.27586888683739)",7884.0
