zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
50028,41.81729,-93.15102,Baxter,IA,Iowa,True,,1648.0,14.1,19099,Jasper,"{""19099"": 95.53, ""19127"": 4.47}",Jasper|Marshall,19099|19127,False,False,America/Chicago,"(41.81729, -93.15102)",4.368091522749792,2638.0,39654_0_yes,41.804465505775525,-93.2340758942408,5.0
50168,41.77725,-93.27248,Mingo,IA,Iowa,True,,990.0,10.0,19099,Jasper,"{""19099"": 95.76, ""19153"": 4.24}",Jasper|Polk,19099|19153,False,False,America/Chicago,"(41.77725, -93.27248)",2.7294581992558524,2638.0,39654_0_yes,41.804465505775525,-93.2340758942408,5.0
