zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
38574,36.141,-85.22498,Monterey,TN,Tennessee,True,,9093.0,20.7,47141,Putnam,"{""47141"": 48.63, ""47133"": 32.93, ""47035"": 13.84, ""47049"": 4.6}",Putnam|Overton|Cumberland|Fentress,47141|47133|47035|47049,False,False,America/Chicago,"(36.141, -85.22498)",4.73675208137313,9093.0,27185_0_no,36.07548165573348,-85.24995839403962,5.0
