zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
66736,37.55335,-95.86381,Fredonia,KS,Kansas,True,,3670.0,5.2,20205,Wilson,"{""20205"": 88.16, ""20049"": 9.95, ""20207"": 0.82, ""20073"": 0.54, ""20125"": 0.53}",Wilson|Elk|Woodson|Greenwood|Montgomery,20205|20049|20207|20073|20125,False,False,America/Chicago,"(37.55335, -95.86381)",3.925951545132963,3670.0,30536_0_yes,37.60524730146305,-95.83461633772154,5.0
