zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
50851,40.90327,-94.53637,Lenox,IA,Iowa,True,,2100.0,6.1,19173,Taylor,"{""19173"": 44.12, ""19003"": 34.13, ""19175"": 17.35, ""19159"": 4.4}",Taylor|Adams|Union|Ringgold,19173|19003|19175|19159,False,False,America/Chicago,"(40.90327, -94.53637)",4.4680678739980735,2100.0,37817_0_yes,40.93662524642475,-94.60968789019304,5.0
