zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
57638,45.86899,-102.20758,Lemmon,SD,South Dakota,True,,1790.0,0.7,46105,Perkins,"{""46105"": 60.42, ""38001"": 25.18, ""38037"": 5.1, ""38085"": 4.66, ""46031"": 4.64}",Perkins|Adams|Grant|Sioux|Corson,46105|38001|38037|38085|46031,False,False,America/Denver,"(45.86899, -102.20758)",0.5198587817735496,1790.0,47965_0_yes,45.86616982735589,-102.19756236498144,5.0
