zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
38865,34.78003,-88.58821,Rienzi,MS,Mississippi,True,,5156.0,16.8,28003,Alcorn,"{""28003"": 78.41, ""28117"": 21.59}",Alcorn|Prentiss,28003|28117,False,False,America/Chicago,"(34.78003, -88.58821)",3.785078249454904,5156.0,24207_0_no,34.77329508955529,-88.52202095149747,5.0
