zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
60137,41.86539,-88.06225,Glen Ellyn,IL,Illinois,True,,37857.0,1332.6,17043,DuPage,"{""17043"": 100}",DuPage,17043,False,False,America/Chicago,"(41.86539, -88.06225)",5.3744576558072055,268103.0,39627_0_yes,41.80005875111433,-88.00558824255894,5.0
60514,41.79655,-87.95683,Clarendon Hills,IL,Illinois,True,,9970.0,1888.9,17043,DuPage,"{""17043"": 100}",DuPage,17043,False,False,America/Chicago,"(41.79655, -87.95683)",2.5231546445106297,268103.0,39627_0_yes,41.80005875111433,-88.00558824255894,5.0
60515,41.80991,-88.0247,Downers Grove,IL,Illinois,True,,27978.0,914.1,17043,DuPage,"{""17043"": 100}",DuPage,17043,False,False,America/Chicago,"(41.80991, -88.0247)",1.1967384894396564,268103.0,39627_0_yes,41.80005875111433,-88.00558824255894,5.0
60516,41.76327,-88.01314,Downers Grove,IL,Illinois,True,,29639.0,1510.5,17043,DuPage,"{""17043"": 100}",DuPage,17043,False,False,America/Chicago,"(41.76327, -88.01314)",2.5714667195959153,268103.0,39627_0_yes,41.80005875111433,-88.00558824255894,5.0
60517,41.73913,-88.04161,Woodridge,IL,Illinois,True,,32099.0,1328.9,17043,DuPage,"{""17043"": 90.54, ""17197"": 9.46}",DuPage|Will,17043|17197,False,False,America/Chicago,"(41.73913, -88.04161)",4.60086402050295,268103.0,39627_0_yes,41.80005875111433,-88.00558824255894,5.0
60521,41.80019,-87.92883,Hinsdale,IL,Illinois,True,,18095.0,1477.2,17043,DuPage,"{""17043"": 83.38, ""17031"": 16.62}",DuPage|Cook,17043|17031,False,False,America/Chicago,"(41.80019, -87.92883)",3.95362666774975,268103.0,39627_0_yes,41.80005875111433,-88.00558824255894,5.0
60523,41.83713,-87.95406,Oak Brook,IL,Illinois,True,,9763.0,421.0,17043,DuPage,"{""17043"": 99.85, ""17031"": 0.15}",DuPage|Cook,17043|17031,False,False,America/Chicago,"(41.83713, -87.95406)",3.687922146864905,268103.0,39627_0_yes,41.80005875111433,-88.00558824255894,5.0
60527,41.74472,-87.93383,Willowbrook,IL,Illinois,True,,26800.0,718.6,17043,DuPage,"{""17043"": 79.56, ""17031"": 20.44}",DuPage|Cook,17043|17031,False,False,America/Chicago,"(41.74472, -87.93383)",5.319051476908448,268103.0,39627_0_yes,41.80005875111433,-88.00558824255894,5.0
60532,41.79153,-88.08576,Lisle,IL,Illinois,True,,28586.0,1291.8,17043,DuPage,"{""17043"": 100}",DuPage,17043,False,False,America/Chicago,"(41.79153, -88.08576)",4.171547649079937,268103.0,39627_0_yes,41.80005875111433,-88.00558824255894,5.0
60559,41.79496,-87.97464,Westmont,IL,Illinois,True,,24642.0,2026.3,17043,DuPage,"{""17043"": 100}",DuPage,17043,False,False,America/Chicago,"(41.79496, -87.97464)",1.632590809332438,268103.0,39627_0_yes,41.80005875111433,-88.00558824255894,5.0
60561,41.74518,-87.98174,Darien,IL,Illinois,True,,22674.0,1317.5,17043,DuPage,"{""17043"": 100}",DuPage,17043,False,False,America/Chicago,"(41.74518, -87.98174)",3.9859268244492676,268103.0,39627_0_yes,41.80005875111433,-88.00558824255894,5.0
