zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
77868,30.36954,-96.05815,Navasota,TX,Texas,True,,18344.0,25.5,48185,Grimes,"{""48185"": 70.12, ""48041"": 28.41, ""48477"": 0.78, ""48473"": 0.69}",Grimes|Brazos|Washington|Waller,48185|48041|48477|48473,False,False,America/Chicago,"(30.36954, -96.05815)",4.866162693125531,18344.0,13927_0_no,30.42751184810152,-96.1045177393984,5.0
