zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
67521,38.62575,-99.72253,Brownell,KS,Kansas,True,,160.0,0.4,20135,Ness,"{""20135"": 78.22, ""20195"": 21.78}",Ness|Trego,20135|20195,False,False,America/Chicago,"(38.62575, -99.72253)",2.38248721785742,160.0,32811_0_yes,38.62268295895262,-99.6785682093264,5.0
