zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
56011,44.60344,-93.777,Belle Plaine,MN,Minnesota,True,,9518.0,35.9,27139,Scott,"{""27139"": 67.13, ""27143"": 16.87, ""27019"": 9.41, ""27079"": 6.59}",Scott|Sibley|Carver|Le Sueur,27139|27143|27019|27079,False,False,America/Chicago,"(44.60344, -93.777)",3.4685684162874226,9518.0,45328_0_yes,44.55590733715624,-93.79967286763896,5.0
