zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
46504,41.30057,-86.11204,Bourbon,IN,Indiana,True,,3518.0,20.4,18099,Marshall,"{""18099"": 95.78, ""18085"": 4.22}",Marshall|Kosciusko,18099|18085,False,False,America/Indiana/Indianapolis,"(41.30057, -86.11204)",4.574926571434761,3518.0,38698_0_yes,41.36406006530407,-86.13707043124909,5.0
