zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
36272,33.94441,-85.60454,Piedmont,AL,Alabama,True,,13012.0,15.8,1019,Cherokee,"{""01019"": 42.23, ""01015"": 33.5, ""01029"": 19.63, ""01055"": 4.64}",Cherokee|Calhoun|Cleburne|Etowah,01019|01015|01029|01055,False,False,America/Chicago,"(33.94441, -85.60454)",3.0897145372871258,13012.0,22165_0_no,33.90132605874904,-85.59010528607328,5.0
