zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
39638,31.22378,-90.99747,Gloster,MS,Mississippi,True,,3451.0,7.2,28005,Amite,"{""28005"": 83.27, ""28157"": 16.73}",Amite|Wilkinson,28005|28157,False,False,America/Chicago,"(31.22378, -90.99747)",2.9012862511734596,3451.0,15664_0_yes,31.22210594671921,-91.04653397850478,5.0
