zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
13027,43.16741,-76.36258,Baldwinsville,NY,New York,True,,33937.0,195.7,36067,Onondaga,"{""36067"": 99.3, ""36011"": 0.7}",Onondaga|Cayuga,36067|36011,False,False,America/New_York,"(43.16741, -76.36258)",6.267764607890383,33937.0,42586_0_yes,43.23794195649148,-76.440840307762,5.0
