zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
78621,30.33737,-97.36053,Elgin,TX,Texas,True,,24590.0,53.4,48021,Bastrop,"{""48021"": 62.58, ""48453"": 14.51, ""48491"": 14.33, ""48287"": 8.58}",Bastrop|Travis|Williamson|Lee,48021|48453|48491|48287,False,False,America/Chicago,"(30.33737, -97.36053)",4.524073776870451,24590.0,13582_0_no,30.28319573837421,-97.31793097613402,5.0
