zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
72528,36.23816,-92.115,Dolph,AR,Arkansas,True,,32.0,0.8,5065,Izard,"{""05065"": 99.9, ""05005"": 0.1}",Izard|Baxter,05065|05005,False,False,America/Chicago,"(36.23816, -92.115)",6.3687830899726885,32.0,27572_0_yes,36.29792008906846,-92.02795602530033,5.0
