zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
78663,30.41582,-98.31144,Round Mountain,TX,Texas,True,,782.0,2.8,48031,Blanco,"{""48031"": 93.34, ""48453"": 3.75, ""48209"": 1.97, ""48053"": 0.94}",Blanco|Travis|Hays|Burnet,48031|48453|48209|48053,False,False,America/Chicago,"(30.41582, -98.31144)",1.9594916246808471,782.0,13940_0_no,30.42890909834431,-98.28226411495612,5.0
