zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
66952,39.84269,-98.60214,Lebanon,KS,Kansas,True,,448.0,0.7,20183,Smith,"{""20183"": 98.67, ""20089"": 1.33}",Smith|Jewell,20183|20089,False,False,America/Chicago,"(39.84269, -98.60214)",6.519624924252007,448.0,35343_0_yes,39.78107020300403,-98.69517041780615,5.0
