zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
58638,46.92201,-102.04867,Hebron,ND,North Dakota,True,,996.0,1.2,38059,Morton,"{""38059"": 42.58, ""38057"": 30.27, ""38089"": 16.44, ""38037"": 6.63, ""38025"": 4.08}",Morton|Mercer|Stark|Grant|Dunn,38059|38057|38089|38037|38025,False,False,America/North_Dakota/New_Salem,"(46.92201, -102.04867)",2.626225860494375,996.0,50194_0_no,46.95157690783033,-102.08365220150796,5.0
