zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
52235,41.57024,-91.53281,Hills,IA,Iowa,True,,819.0,147.4,19103,Johnson,"{""19103"": 100}",Johnson,19103,False,False,America/Chicago,"(41.57024, -91.53281)",5.671390801908765,140177.0,9957_0_no,41.63040128954864,-91.60748441217784,10.0
52240,41.63143,-91.49924,Iowa City,IA,Iowa,True,,35965.0,97.7,19103,Johnson,"{""19103"": 100}",Johnson,19103,False,False,America/Chicago,"(41.63143, -91.49924)",5.5905357541526195,140177.0,9957_0_no,41.63040128954864,-91.60748441217784,10.0
52241,41.69708,-91.59746,Coralville,IA,Iowa,True,,21473.0,613.8,19103,Johnson,"{""19103"": 100}",Johnson,19103,False,False,America/Chicago,"(41.69708, -91.59746)",4.636025768318946,140177.0,9957_0_no,41.63040128954864,-91.60748441217784,10.0
52242,41.66195,-91.54317,Iowa City,IA,Iowa,True,,1417.0,764.5,19103,Johnson,"{""19103"": 100}",Johnson,19103,False,False,America/Chicago,"(41.66195, -91.54317)",3.9721577423975307,140177.0,9957_0_no,41.63040128954864,-91.60748441217784,10.0
52245,41.67071,-91.50666,Iowa City,IA,Iowa,True,,25664.0,1180.1,19103,Johnson,"{""19103"": 100}",Johnson,19103,False,False,America/Chicago,"(41.67071, -91.50666)",5.903540668709185,140177.0,9957_0_no,41.63040128954864,-91.60748441217784,10.0
52246,41.64903,-91.59718,Iowa City,IA,Iowa,True,,23233.0,536.8,19103,Johnson,"{""19103"": 100}",Johnson,19103,False,False,America/Chicago,"(41.64903, -91.59718)",1.3927635003626722,140177.0,9957_0_no,41.63040128954864,-91.60748441217784,10.0
52247,41.51503,-91.71774,Kalona,IA,Iowa,True,,4837.0,23.2,19103,Johnson,"{""19103"": 55.02, ""19183"": 44.98}",Johnson|Washington,19103|19183,False,False,America/Chicago,"(41.51503, -91.71774)",9.79911740753017,140177.0,9957_0_no,41.63040128954864,-91.60748441217784,10.0
52317,41.76277,-91.63142,North Liberty,IA,Iowa,True,,20874.0,234.5,19103,Johnson,"{""19103"": 100}",Johnson,19103,False,False,America/Chicago,"(41.76277, -91.63142)",9.228793665349665,140177.0,9957_0_no,41.63040128954864,-91.60748441217784,10.0
52322,41.69221,-91.76284,Oxford,IA,Iowa,True,,2014.0,8.9,19103,Johnson,"{""19103"": 99.18, ""19095"": 0.82}",Johnson|Iowa,19103|19095,False,False,America/Chicago,"(41.69221, -91.76284)",9.08550953671794,140177.0,9957_0_no,41.63040128954864,-91.60748441217784,10.0
52340,41.70615,-91.68019,Tiffin,IA,Iowa,True,,3881.0,78.7,19103,Johnson,"{""19103"": 100}",Johnson,19103,False,False,America/Chicago,"(41.70615, -91.68019)",6.440014021566623,140177.0,9957_0_no,41.63040128954864,-91.60748441217784,10.0
