zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
69163,41.59328,-100.56795,Stapleton,NE,Nebraska,True,,980.0,0.5,31113,Logan,"{""31113"": 62.63, ""31171"": 19.68, ""31111"": 12.46, ""31117"": 5.23}",Logan|Thomas|Lincoln|McPherson,31113|31171|31111|31117,False,False,America/Chicago,"(41.59328, -100.56795)",5.299480227661952,980.0,9980_0_no,41.6453310318309,-100.49259315877428,10.0
