zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
61519,40.46463,-90.09309,Bryant,IL,Illinois,True,,225.0,27.7,17057,Fulton,"{""17057"": 100}",Fulton,17057,False,False,America/Chicago,"(40.46463, -90.09309)",9.70766848355428,28835.0,9336_0_no,40.46957912569755,-89.90852456136949,10.0
61520,40.54197,-90.02156,Canton,IL,Illinois,True,,16509.0,41.9,17057,Fulton,"{""17057"": 100}",Fulton,17057,False,False,America/Chicago,"(40.54197, -90.02156)",7.764037736530735,28835.0,9336_0_no,40.46957912569755,-89.90852456136949,10.0
61524,40.49125,-90.03468,Dunfermline,IL,Illinois,True,,359.0,558.9,17057,Fulton,"{""17057"": 100}",Fulton,17057,False,False,America/Chicago,"(40.49125, -90.03468)",6.796993842406356,28835.0,9336_0_no,40.46957912569755,-89.90852456136949,10.0
61532,40.34851,-89.80692,Forest City,IL,Illinois,True,,647.0,8.1,17125,Mason,"{""17125"": 100}",Mason,17125,False,False,America/Chicago,"(40.34851, -89.80692)",9.927146109799052,28835.0,9336_0_no,40.46957912569755,-89.90852456136949,10.0
61533,40.58736,-89.84029,Glasford,IL,Illinois,True,,2315.0,22.0,17143,Peoria,"{""17143"": 83.18, ""17057"": 16.82}",Peoria|Fulton,17143|17057,False,False,America/Chicago,"(40.58736, -89.84029)",8.891922958672598,28835.0,9336_0_no,40.46957912569755,-89.90852456136949,10.0
61539,40.55375,-89.77561,Kingston Mines,IL,Illinois,True,,156.0,54.1,17143,Peoria,"{""17143"": 100}",Peoria,17143,False,False,America/Chicago,"(40.55375, -89.77561)",9.086802224323174,28835.0,9336_0_no,40.46957912569755,-89.90852456136949,10.0
61543,40.42213,-89.96842,Liverpool,IL,Illinois,True,,137.0,7.1,17057,Fulton,"{""17057"": 100}",Fulton,17057,False,False,America/Chicago,"(40.42213, -89.96842)",4.546063602547965,28835.0,9336_0_no,40.46957912569755,-89.90852456136949,10.0
61546,40.45212,-89.80172,Manito,IL,Illinois,True,,3589.0,14.6,17179,Tazewell,"{""17179"": 62.08, ""17125"": 37.92}",Tazewell|Mason,17179|17125,False,False,America/Chicago,"(40.45212, -89.80172)",5.742808656329689,28835.0,9336_0_no,40.46957912569755,-89.90852456136949,10.0
61547,40.60962,-89.73847,Mapleton,IL,Illinois,True,,4035.0,70.9,17143,Peoria,"{""17143"": 100}",Peoria,17143,False,False,America/Chicago,"(40.60962, -89.73847)",13.166399205081069,28835.0,9336_0_no,40.46957912569755,-89.90852456136949,10.0
61563,40.4931,-90.05108,Saint David,IL,Illinois,True,,467.0,472.4,17057,Fulton,"{""17057"": 100}",Fulton,17057,False,False,America/Chicago,"(40.4931, -90.05108)",7.666046864596584,28835.0,9336_0_no,40.46957912569755,-89.90852456136949,10.0
61567,40.35077,-89.89899,Topeka,IL,Illinois,True,,396.0,3.0,17125,Mason,"{""17125"": 100}",Mason,17125,False,False,America/Chicago,"(40.35077, -89.89899)",8.224239759631875,28835.0,9336_0_no,40.46957912569755,-89.90852456136949,10.0
