zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
97838,45.85266,-119.28878,Hermiston,OR,Oregon,True,,26071.0,49.7,41059,Umatilla,"{""41059"": 75.52, ""41049"": 24.48}",Umatilla|Morrow,41059|41049,False,False,America/Los_Angeles,"(45.85266, -119.28878)",11.864373300155506,26071.0,12096_0_no,45.73224381157198,-119.46434920512708,10.0
