zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
58622,46.88035,-103.24434,Belfield,ND,North Dakota,True,,1795.0,1.3,38007,Billings,"{""38007"": 70.96, ""38089"": 28.6, ""38087"": 0.44}",Billings|Stark|Slope,38007|38089|38087,False,False,America/Denver,"(46.88035, -103.24434)",3.1966670206632855,1795.0,12622_0_no,46.86050018903248,-103.30546967214444,10.0
