zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
58524,46.61297,-100.07506,Braddock,ND,North Dakota,True,,68.0,0.2,38029,Emmons,"{""38029"": 56.65, ""38043"": 24.99, ""38015"": 18.36}",Emmons|Kidder|Burleigh,38029|38043|38015,False,False,America/Chicago,"(46.61297, -100.07506)",3.3611799534922113,346.0,12474_0_no,46.565195750401294,-100.0617123656513,10.0
58549,46.46853,-99.93305,Kintyre,ND,North Dakota,True,,278.0,0.6,38029,Emmons,"{""38029"": 56.87, ""38047"": 40.09, ""38043"": 3.04}",Emmons|Logan|Kidder,38029|38047|38043,False,False,America/Chicago,"(46.46853, -99.93305)",9.057092991880412,346.0,12474_0_no,46.565195750401294,-100.0617123656513,10.0
