zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
78332,27.71671,-98.13208,Alice,TX,Texas,True,,28301.0,22.4,48249,Jim Wells,"{""48249"": 84.76, ""48131"": 15.24}",Jim Wells|Duval,48249|48131,False,False,America/Chicago,"(27.71671, -98.13208)",48.098828393300714,465775.0,90_0_no,27.026836847281874,-98.23704580117436,50.0
78341,27.57551,-98.46636,Benavides,TX,Texas,True,,2318.0,3.7,48131,Duval,"{""48131"": 100}",Duval,48131,False,False,America/Chicago,"(27.57551, -98.46636)",40.43966568892915,465775.0,90_0_no,27.026836847281874,-98.23704580117436,50.0
78342,27.66012,-98.07572,Ben Bolt,TX,Texas,True,,342.0,75.1,48249,Jim Wells,"{""48249"": 100}",Jim Wells,48249,False,False,America/Chicago,"(27.66012, -98.07572)",44.86191915487788,465775.0,90_0_no,27.026836847281874,-98.23704580117436,50.0
78343,27.62163,-97.77216,Bishop,TX,Texas,True,,4627.0,12.5,48355,Nueces,"{""48355"": 100}",Nueces,48355,False,False,America/Chicago,"(27.62163, -97.77216)",50.03229938724189,465775.0,90_0_no,27.026836847281874,-98.23704580117436,50.0
78344,27.56303,-98.85966,Bruni,TX,Texas,True,,419.0,1.1,48479,Webb,"{""48479"": 100}",Webb,48479,False,False,America/Chicago,"(27.56303, -98.85966)",53.23464441979987,465775.0,90_0_no,27.026836847281874,-98.23704580117436,50.0
78349,27.37501,-98.29983,Concepcion,TX,Texas,True,,598.0,1.9,48131,Duval,"{""48131"": 100}",Duval,48131,False,False,America/Chicago,"(27.37501, -98.29983)",24.363903738186522,465775.0,90_0_no,27.026836847281874,-98.23704580117436,50.0
78351,27.66779,-97.75258,Driscoll,TX,Texas,True,,519.0,212.5,48355,Nueces,"{""48355"": 100}",Nueces,48355,False,False,America/Chicago,"(27.66779, -97.75258)",53.34054079189804,465775.0,90_0_no,27.026836847281874,-98.23704580117436,50.0
78353,26.88621,-98.23927,Encino,TX,Texas,True,,320.0,0.5,48047,Brooks,"{""48047"": 100}",Brooks,48047,False,False,America/Chicago,"(26.88621, -98.23927)",9.717355199196161,465775.0,90_0_no,27.026836847281874,-98.23704580117436,50.0
78355,27.18855,-98.20304,Falfurrias,TX,Texas,True,,7222.0,7.9,48047,Brooks,"{""48047"": 84.64, ""48249"": 11.29, ""48273"": 4.07}",Brooks|Jim Wells|Kleberg,48047|48249|48273,False,False,America/Chicago,"(27.18855, -98.20304)",11.367376226470826,465775.0,90_0_no,27.026836847281874,-98.23704580117436,50.0
78361,27.08457,-98.73973,Hebbronville,TX,Texas,True,,5273.0,2.2,48247,Jim Hogg,"{""48247"": 87.68, ""48505"": 9.44, ""48131"": 2.88}",Jim Hogg|Zapata|Duval,48247|48505|48131,False,False,America/Chicago,"(27.08457, -98.73973)",31.18737736523867,465775.0,90_0_no,27.026836847281874,-98.23704580117436,50.0
