zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
86442,35.09139,-114.57731,Bullhead City,AZ,Arizona,True,,33686.0,461.8,4015,Mohave,"{""04015"": 99.74, ""32003"": 0.26}",Mohave|Clark,04015|32003,False,False,America/Phoenix,"(35.09139, -114.57731)",70.23850992049717,288137.0,275_0_no,34.372181130195564,-115.45152706186414,50.0
92201,33.70804,-116.23502,Indio,CA,California,True,,64967.0,1547.2,6065,Riverside,"{""06065"": 100}",Riverside,06065,False,False,America/Los_Angeles,"(33.70804, -116.23502)",64.17065772135304,288137.0,275_0_no,34.372181130195564,-115.45152706186414,50.0
92203,33.75159,-116.24139,Indio,CA,California,True,,32360.0,677.0,6065,Riverside,"{""06065"": 100}",Riverside,06065,False,False,America/Los_Angeles,"(33.75159, -116.24139)",62.310366461450435,288137.0,275_0_no,34.372181130195564,-115.45152706186414,50.0
92225,33.71642,-114.65606,Blythe,CA,California,True,,22520.0,15.0,6065,Riverside,"{""06065"": 99.52, ""06025"": 0.48}",Riverside|Imperial,06065|06025,False,False,America/Los_Angeles,"(33.71642, -114.65606)",64.24049188115723,288137.0,275_0_no,34.372181130195564,-115.45152706186414,50.0
92236,33.70276,-116.07254,Coachella,CA,California,True,,45975.0,287.0,6065,Riverside,"{""06065"": 100}",Riverside,06065,False,False,America/Los_Angeles,"(33.70276, -116.07254)",58.339815666432294,288137.0,275_0_no,34.372181130195564,-115.45152706186414,50.0
92239,33.87424,-115.24396,Desert Center,CA,California,True,,295.0,0.2,6065,Riverside,"{""06065"": 100}",Riverside,06065,False,False,America/Los_Angeles,"(33.87424, -115.24396)",36.3953002164848,288137.0,275_0_no,34.372181130195564,-115.45152706186414,50.0
92241,33.84634,-116.28342,Desert Hot Springs,CA,California,True,,7695.0,22.4,6065,Riverside,"{""06065"": 100}",Riverside,06065,False,False,America/Los_Angeles,"(33.84634, -116.28342)",59.8733134044118,288137.0,275_0_no,34.372181130195564,-115.45152706186414,50.0
92252,34.14801,-116.28422,Joshua Tree,CA,California,True,,9500.0,32.7,6071,San Bernardino,"{""06071"": 100}",San Bernardino,06071,False,False,America/Los_Angeles,"(34.14801, -116.28422)",50.00977418900478,288137.0,275_0_no,34.372181130195564,-115.45152706186414,50.0
92253,33.65562,-116.28785,La Quinta,CA,California,True,,41573.0,396.9,6065,Riverside,"{""06065"": 100}",Riverside,06065,False,False,America/Los_Angeles,"(33.65562, -116.28785)",68.88616364247073,288137.0,275_0_no,34.372181130195564,-115.45152706186414,50.0
92277,34.11248,-115.68752,Twentynine Palms,CA,California,True,,24464.0,5.9,6071,San Bernardino,"{""06071"": 78.08, ""06065"": 21.92}",San Bernardino|Riverside,06071|06065,False,False,America/Los_Angeles,"(34.11248, -115.68752)",22.442441108262546,288137.0,275_0_no,34.372181130195564,-115.45152706186414,50.0
92278,34.23505,-116.05825,Twentynine Palms,CA,California,True,,5001.0,4919.6,6071,San Bernardino,"{""06071"": 100}",San Bernardino,06071,False,False,America/Los_Angeles,"(34.23505, -116.05825)",35.9017636742853,288137.0,275_0_no,34.372181130195564,-115.45152706186414,50.0
92304,34.53062,-115.65933,Amboy,CA,California,True,,7.0,0.1,6071,San Bernardino,"{""06071"": 100}",San Bernardino,06071,False,False,America/Los_Angeles,"(34.53062, -115.65933)",16.124924937263007,288137.0,275_0_no,34.372181130195564,-115.45152706186414,50.0
92332,34.90728,-115.36409,Essex,CA,California,True,,94.0,0.0,6071,San Bernardino,"{""06071"": 100}",San Bernardino,06071,False,False,America/Los_Angeles,"(34.90728, -115.36409)",37.30441994147713,288137.0,275_0_no,34.372181130195564,-115.45152706186414,50.0
